market_key,symbol,company,category,recommendation_label,current_price,price_currency,price_as_of,research_status,valuation_status,key_missing_evidence,summary,tearsheet,initiation,risk_plan
us,ADI,Analog Devices,wait_entry,Wait for trigger,417.92999267578125,USD,2026-06-25 16:00:00 America/New_York,complete,not_run,未完成 SEC/公司 IR 一手 filings 驗證; 未完成共識預估、估值模型與目標價敏感度; 未完成最新法說會或管理層逐字稿查核; 未完成流動性容量、部位上限與下檔風險量化,reports/public-equity-batch/2026-06-25-us-kline/companies/us-ADI/summary.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-ADI/tearsheet.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-ADI/initiation.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-ADI/risk_plan.html
us,ADM,Archer-Daniels-Midland Company Common Stock,wait_entry,Wait for trigger,76.54000091552734,USD,2026-06-25 16:00:00 America/New_York,complete,not_run,未完成 SEC/公司 IR 一手 filings 驗證; 未完成共識預估、估值模型與目標價敏感度; 未完成最新法說會或管理層逐字稿查核; 未完成流動性容量、部位上限與下檔風險量化,reports/public-equity-batch/2026-06-25-us-kline/companies/us-ADM/summary.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-ADM/tearsheet.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-ADM/initiation.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-ADM/risk_plan.html
us,ANET,Arista Networks,wait_entry,Wait for trigger,165.4499969482422,USD,2026-06-25 16:00:00 America/New_York,complete,not_run,未完成 SEC/公司 IR 一手 filings 驗證; 未完成共識預估、估值模型與目標價敏感度; 未完成最新法說會或管理層逐字稿查核; 未完成流動性容量、部位上限與下檔風險量化,reports/public-equity-batch/2026-06-25-us-kline/companies/us-ANET/summary.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-ANET/tearsheet.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-ANET/initiation.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-ANET/risk_plan.html
us,CEG,Constellation Energy Corporation - Common Stock When-Issued,wait_entry,Wait for trigger,268.69000244140625,USD,2026-06-25 16:00:00 America/New_York,complete,not_run,未完成 SEC/公司 IR 一手 filings 驗證; 未完成共識預估、估值模型與目標價敏感度; 未完成最新法說會或管理層逐字稿查核; 未完成流動性容量、部位上限與下檔風險量化,reports/public-equity-batch/2026-06-25-us-kline/companies/us-CEG/summary.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-CEG/tearsheet.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-CEG/initiation.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-CEG/risk_plan.html
us,CGNX,Cognex Corporation - Common Stock,wait_entry,Wait for trigger,66.54000091552734,USD,2026-06-25 16:00:00 America/New_York,complete,not_run,未完成 SEC/公司 IR 一手 filings 驗證; 未完成共識預估、估值模型與目標價敏感度; 未完成最新法說會或管理層逐字稿查核; 未完成流動性容量、部位上限與下檔風險量化,reports/public-equity-batch/2026-06-25-us-kline/companies/us-CGNX/summary.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-CGNX/tearsheet.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-CGNX/initiation.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-CGNX/risk_plan.html
us,CHYM,Chime Financial,wait_entry,Wait for trigger,18.270000457763672,USD,2026-06-25 16:00:00 America/New_York,complete,not_run,未完成 SEC/公司 IR 一手 filings 驗證; 未完成共識預估、估值模型與目標價敏感度; 未完成最新法說會或管理層逐字稿查核; 未完成流動性容量、部位上限與下檔風險量化,reports/public-equity-batch/2026-06-25-us-kline/companies/us-CHYM/summary.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-CHYM/tearsheet.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-CHYM/initiation.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-CHYM/risk_plan.html
us,CNH,CNH Industrial N.V. Common Shares,wait_entry,Wait for trigger,10.930000305175781,USD,2026-06-25 16:00:00 America/New_York,complete,not_run,未完成 SEC/公司 IR 一手 filings 驗證; 未完成共識預估、估值模型與目標價敏感度; 未完成最新法說會或管理層逐字稿查核; 未完成流動性容量、部位上限與下檔風險量化,reports/public-equity-batch/2026-06-25-us-kline/companies/us-CNH/summary.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-CNH/tearsheet.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-CNH/initiation.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-CNH/risk_plan.html
us,COLD,Americold Realty Trust,wait_entry,Wait for trigger,14.930000305175781,USD,2026-06-25 16:00:00 America/New_York,complete,not_run,未完成 SEC/公司 IR 一手 filings 驗證; 未完成共識預估、估值模型與目標價敏感度; 未完成最新法說會或管理層逐字稿查核; 未完成流動性容量、部位上限與下檔風險量化,reports/public-equity-batch/2026-06-25-us-kline/companies/us-COLD/summary.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-COLD/tearsheet.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-COLD/initiation.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-COLD/risk_plan.html
us,CP,Canadian Pacific Kansas City Limited Common Shares,wait_entry,Wait for trigger,87.04000091552734,USD,2026-06-25 16:00:00 America/New_York,complete,not_run,未完成 SEC/公司 IR 一手 filings 驗證; 未完成共識預估、估值模型與目標價敏感度; 未完成最新法說會或管理層逐字稿查核; 未完成流動性容量、部位上限與下檔風險量化,reports/public-equity-batch/2026-06-25-us-kline/companies/us-CP/summary.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-CP/tearsheet.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-CP/initiation.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-CP/risk_plan.html
us,CRBG,Corebridge Financial Inc. Common Stock,wait_entry,Wait for trigger,28.139999389648438,USD,2026-06-25 16:00:00 America/New_York,complete,not_run,未完成 SEC/公司 IR 一手 filings 驗證; 未完成共識預估、估值模型與目標價敏感度; 未完成最新法說會或管理層逐字稿查核; 未完成流動性容量、部位上限與下檔風險量化,reports/public-equity-batch/2026-06-25-us-kline/companies/us-CRBG/summary.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-CRBG/tearsheet.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-CRBG/initiation.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-CRBG/risk_plan.html
us,EMR,Emerson Electric Company Common Stock,wait_entry,Wait for trigger,145.33999633789062,USD,2026-06-25 16:00:00 America/New_York,complete,not_run,未完成 SEC/公司 IR 一手 filings 驗證; 未完成共識預估、估值模型與目標價敏感度; 未完成最新法說會或管理層逐字稿查核; 未完成流動性容量、部位上限與下檔風險量化,reports/public-equity-batch/2026-06-25-us-kline/companies/us-EMR/summary.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-EMR/tearsheet.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-EMR/initiation.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-EMR/risk_plan.html
us,ENB,Enbridge Inc Common Stock,wait_entry,Wait for trigger,56.189998626708984,USD,2026-06-25 16:00:00 America/New_York,complete,not_run,未完成 SEC/公司 IR 一手 filings 驗證; 未完成共識預估、估值模型與目標價敏感度; 未完成最新法說會或管理層逐字稿查核; 未完成流動性容量、部位上限與下檔風險量化,reports/public-equity-batch/2026-06-25-us-kline/companies/us-ENB/summary.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-ENB/tearsheet.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-ENB/initiation.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-ENB/risk_plan.html
us,EQH,Equitable Holdings,wait_entry,Wait for trigger,43.84000015258789,USD,2026-06-25 16:00:00 America/New_York,complete,not_run,未完成 SEC/公司 IR 一手 filings 驗證; 未完成共識預估、估值模型與目標價敏感度; 未完成最新法說會或管理層逐字稿查核; 未完成流動性容量、部位上限與下檔風險量化,reports/public-equity-batch/2026-06-25-us-kline/companies/us-EQH/summary.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-EQH/tearsheet.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-EQH/initiation.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-EQH/risk_plan.html
us,FROG,JFrog Ltd. - Ordinary shares,wait_entry,Wait for trigger,78.80000305175781,USD,2026-06-25 16:00:00 America/New_York,complete,not_run,未完成 SEC/公司 IR 一手 filings 驗證; 未完成共識預估、估值模型與目標價敏感度; 未完成最新法說會或管理層逐字稿查核; 未完成流動性容量、部位上限與下檔風險量化,reports/public-equity-batch/2026-06-25-us-kline/companies/us-FROG/summary.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-FROG/tearsheet.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-FROG/initiation.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-FROG/risk_plan.html
us,GPN,Global Payments Inc. Common Stock,wait_entry,Wait for trigger,68.16000366210938,USD,2026-06-25 16:00:00 America/New_York,complete,not_run,未完成 SEC/公司 IR 一手 filings 驗證; 未完成共識預估、估值模型與目標價敏感度; 未完成最新法說會或管理層逐字稿查核; 未完成流動性容量、部位上限與下檔風險量化,reports/public-equity-batch/2026-06-25-us-kline/companies/us-GPN/summary.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-GPN/tearsheet.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-GPN/initiation.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-GPN/risk_plan.html
us,GSK,GSK plc American Depositary Shares,wait_entry,Wait for trigger,51.88999938964844,USD,2026-06-25 16:00:00 America/New_York,complete,not_run,未完成 SEC/公司 IR 一手 filings 驗證; 未完成共識預估、估值模型與目標價敏感度; 未完成最新法說會或管理層逐字稿查核; 未完成流動性容量、部位上限與下檔風險量化,reports/public-equity-batch/2026-06-25-us-kline/companies/us-GSK/summary.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-GSK/tearsheet.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-GSK/initiation.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-GSK/risk_plan.html
us,GTX,Garrett Motion Inc. - Common Stock,wait_entry,Wait for trigger,35.0099983215332,USD,2026-06-25 16:00:00 America/New_York,complete,not_run,未完成 SEC/公司 IR 一手 filings 驗證; 未完成共識預估、估值模型與目標價敏感度; 未完成最新法說會或管理層逐字稿查核; 未完成流動性容量、部位上限與下檔風險量化,reports/public-equity-batch/2026-06-25-us-kline/companies/us-GTX/summary.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-GTX/tearsheet.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-GTX/initiation.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-GTX/risk_plan.html
us,HUT,Hut 8 Corp. - Common Stock,wait_entry,Wait for trigger,117.68000030517578,USD,2026-06-25 16:00:00 America/New_York,complete,not_run,未完成 SEC/公司 IR 一手 filings 驗證; 未完成共識預估、估值模型與目標價敏感度; 未完成最新法說會或管理層逐字稿查核; 未完成流動性容量、部位上限與下檔風險量化,reports/public-equity-batch/2026-06-25-us-kline/companies/us-HUT/summary.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-HUT/tearsheet.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-HUT/initiation.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-HUT/risk_plan.html
us,JCI,Johnson Controls International plc Ordinary Share,wait_entry,Wait for trigger,145.49000549316406,USD,2026-06-25 16:00:00 America/New_York,complete,not_run,未完成 SEC/公司 IR 一手 filings 驗證; 未完成共識預估、估值模型與目標價敏感度; 未完成最新法說會或管理層逐字稿查核; 未完成流動性容量、部位上限與下檔風險量化,reports/public-equity-batch/2026-06-25-us-kline/companies/us-JCI/summary.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-JCI/tearsheet.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-JCI/initiation.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-JCI/risk_plan.html
us,KHC,The Kraft Heinz Company - Common Stock,wait_entry,Wait for trigger,23.469999313354492,USD,2026-06-25 16:00:00 America/New_York,complete,not_run,未完成 SEC/公司 IR 一手 filings 驗證; 未完成共識預估、估值模型與目標價敏感度; 未完成最新法說會或管理層逐字稿查核; 未完成流動性容量、部位上限與下檔風險量化,reports/public-equity-batch/2026-06-25-us-kline/companies/us-KHC/summary.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-KHC/tearsheet.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-KHC/initiation.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-KHC/risk_plan.html
us,KNX,Knight-Swift Transportation Holdings Inc.,wait_entry,Wait for trigger,77.06999969482422,USD,2026-06-25 16:00:00 America/New_York,complete,not_run,未完成 SEC/公司 IR 一手 filings 驗證; 未完成共識預估、估值模型與目標價敏感度; 未完成最新法說會或管理層逐字稿查核; 未完成流動性容量、部位上限與下檔風險量化,reports/public-equity-batch/2026-06-25-us-kline/companies/us-KNX/summary.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-KNX/tearsheet.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-KNX/initiation.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-KNX/risk_plan.html
us,LITE,Lumentum Holdings Inc. - Common Stock,wait_entry,Wait for trigger,861.969970703125,USD,2026-06-25 16:00:00 America/New_York,complete,not_run,未完成 SEC/公司 IR 一手 filings 驗證; 未完成共識預估、估值模型與目標價敏感度; 未完成最新法說會或管理層逐字稿查核; 未完成流動性容量、部位上限與下檔風險量化,reports/public-equity-batch/2026-06-25-us-kline/companies/us-LITE/summary.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-LITE/tearsheet.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-LITE/initiation.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-LITE/risk_plan.html
us,MOS,Mosaic Company  Common Stock,wait_entry,Wait for trigger,21.729999542236328,USD,2026-06-25 16:00:00 America/New_York,complete,not_run,未完成 SEC/公司 IR 一手 filings 驗證; 未完成共識預估、估值模型與目標價敏感度; 未完成最新法說會或管理層逐字稿查核; 未完成流動性容量、部位上限與下檔風險量化,reports/public-equity-batch/2026-06-25-us-kline/companies/us-MOS/summary.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-MOS/tearsheet.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-MOS/initiation.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-MOS/risk_plan.html
us,MUFG,Mitsubishi UFJ Financial Group,wait_entry,Wait for trigger,20.020000457763672,USD,2026-06-25 16:00:00 America/New_York,complete,not_run,未完成 SEC/公司 IR 一手 filings 驗證; 未完成共識預估、估值模型與目標價敏感度; 未完成最新法說會或管理層逐字稿查核; 未完成流動性容量、部位上限與下檔風險量化,reports/public-equity-batch/2026-06-25-us-kline/companies/us-MUFG/summary.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-MUFG/tearsheet.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-MUFG/initiation.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-MUFG/risk_plan.html
us,MWH,SOLV Energy,wait_entry,Wait for trigger,36.84000015258789,USD,2026-06-25 16:00:00 America/New_York,complete,not_run,未完成 SEC/公司 IR 一手 filings 驗證; 未完成共識預估、估值模型與目標價敏感度; 未完成最新法說會或管理層逐字稿查核; 未完成流動性容量、部位上限與下檔風險量化,reports/public-equity-batch/2026-06-25-us-kline/companies/us-MWH/summary.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-MWH/tearsheet.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-MWH/initiation.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-MWH/risk_plan.html
us,MXL,MaxLinear,wait_entry,Wait for trigger,94.47000122070312,USD,2026-06-25 16:00:00 America/New_York,complete,not_run,未完成 SEC/公司 IR 一手 filings 驗證; 未完成共識預估、估值模型與目標價敏感度; 未完成最新法說會或管理層逐字稿查核; 未完成流動性容量、部位上限與下檔風險量化,reports/public-equity-batch/2026-06-25-us-kline/companies/us-MXL/summary.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-MXL/tearsheet.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-MXL/initiation.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-MXL/risk_plan.html
us,OKE,ONEOK,wait_entry,Wait for trigger,89.5199966430664,USD,2026-06-25 16:00:00 America/New_York,complete,not_run,未完成 SEC/公司 IR 一手 filings 驗證; 未完成共識預估、估值模型與目標價敏感度; 未完成最新法說會或管理層逐字稿查核; 未完成流動性容量、部位上限與下檔風險量化,reports/public-equity-batch/2026-06-25-us-kline/companies/us-OKE/summary.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-OKE/tearsheet.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-OKE/initiation.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-OKE/risk_plan.html
us,OUST,Ouster,wait_entry,Wait for trigger,41.81999969482422,USD,2026-06-25 16:00:00 America/New_York,complete,not_run,未完成 SEC/公司 IR 一手 filings 驗證; 未完成共識預估、估值模型與目標價敏感度; 未完成最新法說會或管理層逐字稿查核; 未完成流動性容量、部位上限與下檔風險量化,reports/public-equity-batch/2026-06-25-us-kline/companies/us-OUST/summary.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-OUST/tearsheet.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-OUST/initiation.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-OUST/risk_plan.html
us,PAYX,Paychex,wait_entry,Wait for trigger,96.72000122070312,USD,2026-06-25 16:00:00 America/New_York,complete,not_run,未完成 SEC/公司 IR 一手 filings 驗證; 未完成共識預估、估值模型與目標價敏感度; 未完成最新法說會或管理層逐字稿查核; 未完成流動性容量、部位上限與下檔風險量化,reports/public-equity-batch/2026-06-25-us-kline/companies/us-PAYX/summary.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-PAYX/tearsheet.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-PAYX/initiation.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-PAYX/risk_plan.html
us,RITM,Rithm Capital Corp. Common Stock,wait_entry,Wait for trigger,9.319999694824219,USD,2026-06-25 16:00:00 America/New_York,complete,not_run,未完成 SEC/公司 IR 一手 filings 驗證; 未完成共識預估、估值模型與目標價敏感度; 未完成最新法說會或管理層逐字稿查核; 未完成流動性容量、部位上限與下檔風險量化,reports/public-equity-batch/2026-06-25-us-kline/companies/us-RITM/summary.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-RITM/tearsheet.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-RITM/initiation.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-RITM/risk_plan.html
us,STZ,Constellation Brands,wait_entry,Wait for trigger,144.4499969482422,USD,2026-06-25 16:00:00 America/New_York,complete,not_run,未完成 SEC/公司 IR 一手 filings 驗證; 未完成共識預估、估值模型與目標價敏感度; 未完成最新法說會或管理層逐字稿查核; 未完成流動性容量、部位上限與下檔風險量化,reports/public-equity-batch/2026-06-25-us-kline/companies/us-STZ/summary.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-STZ/tearsheet.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-STZ/initiation.html,reports/public-equity-batch/2026-06-25-us-kline/companies/us-STZ/risk_plan.html
