market_key,symbol,company,category,recommendation_label,current_price,price_currency,price_as_of,research_status,valuation_status,key_missing_evidence,summary,tearsheet,initiation,risk_plan
us,AXTI,AXTI,buy_now,Watch only,77.91,USD,2026-06-23T00:00:00-04:00,partial,not_run,未執行完整公司財報、法說、交易所公告與估值模型查核; 需以交易所/公司公告/券商即時報價複核 NotebookLM 來源主張; 技術觸發價與風控距離多來自來源文字，尚未以獨立圖表系統驗證,reports/public-equity-batch/2026-06-24/companies/us-AXTI/summary.html,reports/public-equity-batch/2026-06-24/companies/us-AXTI/tearsheet.html,reports/public-equity-batch/2026-06-24/companies/us-AXTI/initiation.html,reports/public-equity-batch/2026-06-24/companies/us-AXTI/risk_plan.html
us,IBM,IBM,buy_now,Watch only,264.94,USD,2026-06-23T00:00:00-04:00,partial,not_run,未執行完整公司財報、法說、交易所公告與估值模型查核; 需以交易所/公司公告/券商即時報價複核 NotebookLM 來源主張; 技術觸發價與風控距離多來自來源文字，尚未以獨立圖表系統驗證,reports/public-equity-batch/2026-06-24/companies/us-IBM/summary.html,reports/public-equity-batch/2026-06-24/companies/us-IBM/tearsheet.html,reports/public-equity-batch/2026-06-24/companies/us-IBM/initiation.html,reports/public-equity-batch/2026-06-24/companies/us-IBM/risk_plan.html
us,INFQ,INFQ,buy_now,Watch only,15.96,USD,2026-06-23T00:00:00-04:00,partial,not_run,未執行完整公司財報、法說、交易所公告與估值模型查核; 需以交易所/公司公告/券商即時報價複核 NotebookLM 來源主張; 技術觸發價與風控距離多來自來源文字，尚未以獨立圖表系統驗證,reports/public-equity-batch/2026-06-24/companies/us-INFQ/summary.html,reports/public-equity-batch/2026-06-24/companies/us-INFQ/tearsheet.html,reports/public-equity-batch/2026-06-24/companies/us-INFQ/initiation.html,reports/public-equity-batch/2026-06-24/companies/us-INFQ/risk_plan.html
tw,00631L,元大台灣50正2,wait_entry,Wait for trigger,41.32,TWD,2026-06-22T00:00:00+08:00,partial,not_run,未執行完整公司財報、法說、交易所公告與估值模型查核; 需以交易所/公司公告/券商即時報價複核 NotebookLM 來源主張; 技術觸發價與風控距離多來自來源文字，尚未以獨立圖表系統驗證; 等待買點標的尚未觸發進場條件，模型投組預設 0%,reports/public-equity-batch/2026-06-24/companies/tw-00631L/summary.html,reports/public-equity-batch/2026-06-24/companies/tw-00631L/tearsheet.html,reports/public-equity-batch/2026-06-24/companies/tw-00631L/initiation.html,reports/public-equity-batch/2026-06-24/companies/tw-00631L/risk_plan.html
tw,2303,聯電,wait_entry,Wait for trigger,170.0,TWD,2026-06-23T00:00:00+08:00,partial,not_run,未執行完整公司財報、法說、交易所公告與估值模型查核; 需以交易所/公司公告/券商即時報價複核 NotebookLM 來源主張; 技術觸發價與風控距離多來自來源文字，尚未以獨立圖表系統驗證; 等待買點標的尚未觸發進場條件，模型投組預設 0%,reports/public-equity-batch/2026-06-24/companies/tw-2303/summary.html,reports/public-equity-batch/2026-06-24/companies/tw-2303/tearsheet.html,reports/public-equity-batch/2026-06-24/companies/tw-2303/initiation.html,reports/public-equity-batch/2026-06-24/companies/tw-2303/risk_plan.html
tw,2344,華邦電,wait_entry,Wait for trigger,211.5,TWD,2026-06-23T00:00:00+08:00,partial,not_run,未執行完整公司財報、法說、交易所公告與估值模型查核; 需以交易所/公司公告/券商即時報價複核 NotebookLM 來源主張; 技術觸發價與風控距離多來自來源文字，尚未以獨立圖表系統驗證; 等待買點標的尚未觸發進場條件，模型投組預設 0%,reports/public-equity-batch/2026-06-24/companies/tw-2344/summary.html,reports/public-equity-batch/2026-06-24/companies/tw-2344/tearsheet.html,reports/public-equity-batch/2026-06-24/companies/tw-2344/initiation.html,reports/public-equity-batch/2026-06-24/companies/tw-2344/risk_plan.html
tw,2408,南亞科,wait_entry,Wait for trigger,454.5,TWD,2026-06-23T00:00:00+08:00,partial,not_run,未執行完整公司財報、法說、交易所公告與估值模型查核; 需以交易所/公司公告/券商即時報價複核 NotebookLM 來源主張; 技術觸發價與風控距離多來自來源文字，尚未以獨立圖表系統驗證; 等待買點標的尚未觸發進場條件，模型投組預設 0%,reports/public-equity-batch/2026-06-24/companies/tw-2408/summary.html,reports/public-equity-batch/2026-06-24/companies/tw-2408/tearsheet.html,reports/public-equity-batch/2026-06-24/companies/tw-2408/initiation.html,reports/public-equity-batch/2026-06-24/companies/tw-2408/risk_plan.html
tw,2409,友達,wait_entry,Wait for trigger,29.05,TWD,2026-06-23T00:00:00+08:00,partial,not_run,未執行完整公司財報、法說、交易所公告與估值模型查核; 需以交易所/公司公告/券商即時報價複核 NotebookLM 來源主張; 技術觸發價與風控距離多來自來源文字，尚未以獨立圖表系統驗證; 等待買點標的尚未觸發進場條件，模型投組預設 0%,reports/public-equity-batch/2026-06-24/companies/tw-2409/summary.html,reports/public-equity-batch/2026-06-24/companies/tw-2409/tearsheet.html,reports/public-equity-batch/2026-06-24/companies/tw-2409/initiation.html,reports/public-equity-batch/2026-06-24/companies/tw-2409/risk_plan.html
tw,3016,嘉晶,wait_entry,Wait for trigger,152.5,TWD,2026-06-23T00:00:00+08:00,partial,not_run,未執行完整公司財報、法說、交易所公告與估值模型查核; 需以交易所/公司公告/券商即時報價複核 NotebookLM 來源主張; 技術觸發價與風控距離多來自來源文字，尚未以獨立圖表系統驗證; 等待買點標的尚未觸發進場條件，模型投組預設 0%,reports/public-equity-batch/2026-06-24/companies/tw-3016/summary.html,reports/public-equity-batch/2026-06-24/companies/tw-3016/tearsheet.html,reports/public-equity-batch/2026-06-24/companies/tw-3016/initiation.html,reports/public-equity-batch/2026-06-24/companies/tw-3016/risk_plan.html
tw,3037,欣興,wait_entry,Wait for trigger,974.0,TWD,2026-06-23T00:00:00+08:00,partial,not_run,未執行完整公司財報、法說、交易所公告與估值模型查核; 需以交易所/公司公告/券商即時報價複核 NotebookLM 來源主張; 技術觸發價與風控距離多來自來源文字，尚未以獨立圖表系統驗證; 等待買點標的尚未觸發進場條件，模型投組預設 0%,reports/public-equity-batch/2026-06-24/companies/tw-3037/summary.html,reports/public-equity-batch/2026-06-24/companies/tw-3037/tearsheet.html,reports/public-equity-batch/2026-06-24/companies/tw-3037/initiation.html,reports/public-equity-batch/2026-06-24/companies/tw-3037/risk_plan.html
tw,3189,景碩,wait_entry,Wait for trigger,727.0,TWD,2026-06-23T00:00:00+08:00,partial,not_run,未執行完整公司財報、法說、交易所公告與估值模型查核; 需以交易所/公司公告/券商即時報價複核 NotebookLM 來源主張; 技術觸發價與風控距離多來自來源文字，尚未以獨立圖表系統驗證; 等待買點標的尚未觸發進場條件，模型投組預設 0%,reports/public-equity-batch/2026-06-24/companies/tw-3189/summary.html,reports/public-equity-batch/2026-06-24/companies/tw-3189/tearsheet.html,reports/public-equity-batch/2026-06-24/companies/tw-3189/initiation.html,reports/public-equity-batch/2026-06-24/companies/tw-3189/risk_plan.html
tw,3374,精材,wait_entry,Wait for trigger,303.5,TWD,2026-06-23T00:00:00+08:00,partial,not_run,未執行完整公司財報、法說、交易所公告與估值模型查核; 需以交易所/公司公告/券商即時報價複核 NotebookLM 來源主張; 技術觸發價與風控距離多來自來源文字，尚未以獨立圖表系統驗證; 等待買點標的尚未觸發進場條件，模型投組預設 0%,reports/public-equity-batch/2026-06-24/companies/tw-3374/summary.html,reports/public-equity-batch/2026-06-24/companies/tw-3374/tearsheet.html,reports/public-equity-batch/2026-06-24/companies/tw-3374/initiation.html,reports/public-equity-batch/2026-06-24/companies/tw-3374/risk_plan.html
tw,3406,玉晶光,wait_entry,Wait for trigger,741.0,TWD,2026-06-23T00:00:00+08:00,partial,not_run,未執行完整公司財報、法說、交易所公告與估值模型查核; 需以交易所/公司公告/券商即時報價複核 NotebookLM 來源主張; 技術觸發價與風控距離多來自來源文字，尚未以獨立圖表系統驗證; 等待買點標的尚未觸發進場條件，模型投組預設 0%,reports/public-equity-batch/2026-06-24/companies/tw-3406/summary.html,reports/public-equity-batch/2026-06-24/companies/tw-3406/tearsheet.html,reports/public-equity-batch/2026-06-24/companies/tw-3406/initiation.html,reports/public-equity-batch/2026-06-24/companies/tw-3406/risk_plan.html
tw,3443,創意,wait_entry,Wait for trigger,4725.0,TWD,2026-06-23T00:00:00+08:00,partial,not_run,未執行完整公司財報、法說、交易所公告與估值模型查核; 需以交易所/公司公告/券商即時報價複核 NotebookLM 來源主張; 技術觸發價與風控距離多來自來源文字，尚未以獨立圖表系統驗證; 等待買點標的尚未觸發進場條件，模型投組預設 0%,reports/public-equity-batch/2026-06-24/companies/tw-3443/summary.html,reports/public-equity-batch/2026-06-24/companies/tw-3443/tearsheet.html,reports/public-equity-batch/2026-06-24/companies/tw-3443/initiation.html,reports/public-equity-batch/2026-06-24/companies/tw-3443/risk_plan.html
tw,3481,群創,wait_entry,Wait for trigger,66.0,TWD,2026-06-23T00:00:00+08:00,partial,not_run,未執行完整公司財報、法說、交易所公告與估值模型查核; 需以交易所/公司公告/券商即時報價複核 NotebookLM 來源主張; 技術觸發價與風控距離多來自來源文字，尚未以獨立圖表系統驗證; 等待買點標的尚未觸發進場條件，模型投組預設 0%,reports/public-equity-batch/2026-06-24/companies/tw-3481/summary.html,reports/public-equity-batch/2026-06-24/companies/tw-3481/tearsheet.html,reports/public-equity-batch/2026-06-24/companies/tw-3481/initiation.html,reports/public-equity-batch/2026-06-24/companies/tw-3481/risk_plan.html
tw,3707,漢磊,wait_entry,Wait for trigger,100.5,TWD,2026-06-23T00:00:00+08:00,partial,not_run,未執行完整公司財報、法說、交易所公告與估值模型查核; 需以交易所/公司公告/券商即時報價複核 NotebookLM 來源主張; 技術觸發價與風控距離多來自來源文字，尚未以獨立圖表系統驗證; 等待買點標的尚未觸發進場條件，模型投組預設 0%,reports/public-equity-batch/2026-06-24/companies/tw-3707/summary.html,reports/public-equity-batch/2026-06-24/companies/tw-3707/tearsheet.html,reports/public-equity-batch/2026-06-24/companies/tw-3707/initiation.html,reports/public-equity-batch/2026-06-24/companies/tw-3707/risk_plan.html
tw,3711,日月光投控,wait_entry,Wait for trigger,662.0,TWD,2026-06-23T00:00:00+08:00,partial,not_run,未執行完整公司財報、法說、交易所公告與估值模型查核; 需以交易所/公司公告/券商即時報價複核 NotebookLM 來源主張; 技術觸發價與風控距離多來自來源文字，尚未以獨立圖表系統驗證; 等待買點標的尚未觸發進場條件，模型投組預設 0%,reports/public-equity-batch/2026-06-24/companies/tw-3711/summary.html,reports/public-equity-batch/2026-06-24/companies/tw-3711/tearsheet.html,reports/public-equity-batch/2026-06-24/companies/tw-3711/initiation.html,reports/public-equity-batch/2026-06-24/companies/tw-3711/risk_plan.html
tw,3715,定穎投控,wait_entry,Wait for trigger,180.0,TWD,2026-06-23T00:00:00+08:00,partial,not_run,未執行完整公司財報、法說、交易所公告與估值模型查核; 需以交易所/公司公告/券商即時報價複核 NotebookLM 來源主張; 技術觸發價與風控距離多來自來源文字，尚未以獨立圖表系統驗證; 等待買點標的尚未觸發進場條件，模型投組預設 0%,reports/public-equity-batch/2026-06-24/companies/tw-3715/summary.html,reports/public-equity-batch/2026-06-24/companies/tw-3715/tearsheet.html,reports/public-equity-batch/2026-06-24/companies/tw-3715/initiation.html,reports/public-equity-batch/2026-06-24/companies/tw-3715/risk_plan.html
tw,6116,彩晶,wait_entry,Wait for trigger,19.0,TWD,2026-06-23T00:00:00+08:00,partial,not_run,未執行完整公司財報、法說、交易所公告與估值模型查核; 需以交易所/公司公告/券商即時報價複核 NotebookLM 來源主張; 技術觸發價與風控距離多來自來源文字，尚未以獨立圖表系統驗證; 等待買點標的尚未觸發進場條件，模型投組預設 0%,reports/public-equity-batch/2026-06-24/companies/tw-6116/summary.html,reports/public-equity-batch/2026-06-24/companies/tw-6116/tearsheet.html,reports/public-equity-batch/2026-06-24/companies/tw-6116/initiation.html,reports/public-equity-batch/2026-06-24/companies/tw-6116/risk_plan.html
tw,6147,頎邦,wait_entry,Wait for trigger,258.0,TWD,2026-06-23T00:00:00+08:00,partial,not_run,未執行完整公司財報、法說、交易所公告與估值模型查核; 需以交易所/公司公告/券商即時報價複核 NotebookLM 來源主張; 技術觸發價與風控距離多來自來源文字，尚未以獨立圖表系統驗證; 等待買點標的尚未觸發進場條件，模型投組預設 0%,reports/public-equity-batch/2026-06-24/companies/tw-6147/summary.html,reports/public-equity-batch/2026-06-24/companies/tw-6147/tearsheet.html,reports/public-equity-batch/2026-06-24/companies/tw-6147/initiation.html,reports/public-equity-batch/2026-06-24/companies/tw-6147/risk_plan.html
tw,6213,聯茂,wait_entry,Wait for trigger,281.0,TWD,2026-06-23T00:00:00+08:00,partial,not_run,未執行完整公司財報、法說、交易所公告與估值模型查核; 需以交易所/公司公告/券商即時報價複核 NotebookLM 來源主張; 技術觸發價與風控距離多來自來源文字，尚未以獨立圖表系統驗證; 等待買點標的尚未觸發進場條件，模型投組預設 0%,reports/public-equity-batch/2026-06-24/companies/tw-6213/summary.html,reports/public-equity-batch/2026-06-24/companies/tw-6213/tearsheet.html,reports/public-equity-batch/2026-06-24/companies/tw-6213/initiation.html,reports/public-equity-batch/2026-06-24/companies/tw-6213/risk_plan.html
tw,8046,南電,wait_entry,Wait for trigger,909.0,TWD,2026-06-23T00:00:00+08:00,partial,not_run,未執行完整公司財報、法說、交易所公告與估值模型查核; 需以交易所/公司公告/券商即時報價複核 NotebookLM 來源主張; 技術觸發價與風控距離多來自來源文字，尚未以獨立圖表系統驗證; 等待買點標的尚未觸發進場條件，模型投組預設 0%,reports/public-equity-batch/2026-06-24/companies/tw-8046/summary.html,reports/public-equity-batch/2026-06-24/companies/tw-8046/tearsheet.html,reports/public-equity-batch/2026-06-24/companies/tw-8046/initiation.html,reports/public-equity-batch/2026-06-24/companies/tw-8046/risk_plan.html
tw,8299,群聯,wait_entry,Wait for trigger,2430.0,TWD,2026-06-23T00:00:00+08:00,partial,not_run,未執行完整公司財報、法說、交易所公告與估值模型查核; 需以交易所/公司公告/券商即時報價複核 NotebookLM 來源主張; 技術觸發價與風控距離多來自來源文字，尚未以獨立圖表系統驗證; 等待買點標的尚未觸發進場條件，模型投組預設 0%,reports/public-equity-batch/2026-06-24/companies/tw-8299/summary.html,reports/public-equity-batch/2026-06-24/companies/tw-8299/tearsheet.html,reports/public-equity-batch/2026-06-24/companies/tw-8299/initiation.html,reports/public-equity-batch/2026-06-24/companies/tw-8299/risk_plan.html
us,AAPL,蘋果,wait_entry,Wait for trigger,294.3,USD,2026-06-23T00:00:00-04:00,partial,not_run,未執行完整公司財報、法說、交易所公告與估值模型查核; 需以交易所/公司公告/券商即時報價複核 NotebookLM 來源主張; 技術觸發價與風控距離多來自來源文字，尚未以獨立圖表系統驗證; 等待買點標的尚未觸發進場條件，模型投組預設 0%,reports/public-equity-batch/2026-06-24/companies/us-AAPL/summary.html,reports/public-equity-batch/2026-06-24/companies/us-AAPL/tearsheet.html,reports/public-equity-batch/2026-06-24/companies/us-AAPL/initiation.html,reports/public-equity-batch/2026-06-24/companies/us-AAPL/risk_plan.html
us,GOOG,Google,wait_entry,Wait for trigger,346.08,USD,2026-06-23T00:00:00-04:00,partial,not_run,未執行完整公司財報、法說、交易所公告與估值模型查核; 需以交易所/公司公告/券商即時報價複核 NotebookLM 來源主張; 技術觸發價與風控距離多來自來源文字，尚未以獨立圖表系統驗證; 等待買點標的尚未觸發進場條件，模型投組預設 0%,reports/public-equity-batch/2026-06-24/companies/us-GOOG/summary.html,reports/public-equity-batch/2026-06-24/companies/us-GOOG/tearsheet.html,reports/public-equity-batch/2026-06-24/companies/us-GOOG/initiation.html,reports/public-equity-batch/2026-06-24/companies/us-GOOG/risk_plan.html
us,MRVL,美滿電子,wait_entry,Wait for trigger,279.04,USD,2026-06-23T00:00:00-04:00,partial,not_run,未執行完整公司財報、法說、交易所公告與估值模型查核; 需以交易所/公司公告/券商即時報價複核 NotebookLM 來源主張; 技術觸發價與風控距離多來自來源文字，尚未以獨立圖表系統驗證; 等待買點標的尚未觸發進場條件，模型投組預設 0%,reports/public-equity-batch/2026-06-24/companies/us-MRVL/summary.html,reports/public-equity-batch/2026-06-24/companies/us-MRVL/tearsheet.html,reports/public-equity-batch/2026-06-24/companies/us-MRVL/initiation.html,reports/public-equity-batch/2026-06-24/companies/us-MRVL/risk_plan.html
us,MU,美光,wait_entry,Wait for trigger,1051.77,USD,2026-06-23T00:00:00-04:00,partial,not_run,未執行完整公司財報、法說、交易所公告與估值模型查核; 需以交易所/公司公告/券商即時報價複核 NotebookLM 來源主張; 技術觸發價與風控距離多來自來源文字，尚未以獨立圖表系統驗證; 等待買點標的尚未觸發進場條件，模型投組預設 0%,reports/public-equity-batch/2026-06-24/companies/us-MU/summary.html,reports/public-equity-batch/2026-06-24/companies/us-MU/tearsheet.html,reports/public-equity-batch/2026-06-24/companies/us-MU/initiation.html,reports/public-equity-batch/2026-06-24/companies/us-MU/risk_plan.html
us,SNDK,Sandisk,wait_entry,Wait for trigger,1963.6,USD,2026-06-23T00:00:00-04:00,partial,not_run,未執行完整公司財報、法說、交易所公告與估值模型查核; 需以交易所/公司公告/券商即時報價複核 NotebookLM 來源主張; 技術觸發價與風控距離多來自來源文字，尚未以獨立圖表系統驗證; 等待買點標的尚未觸發進場條件，模型投組預設 0%,reports/public-equity-batch/2026-06-24/companies/us-SNDK/summary.html,reports/public-equity-batch/2026-06-24/companies/us-SNDK/tearsheet.html,reports/public-equity-batch/2026-06-24/companies/us-SNDK/initiation.html,reports/public-equity-batch/2026-06-24/companies/us-SNDK/risk_plan.html
us,SPCX,SpaceX,wait_entry,Wait for trigger,156.11,USD,2026-06-23T00:00:00-04:00,partial,not_run,未執行完整公司財報、法說、交易所公告與估值模型查核; 需以交易所/公司公告/券商即時報價複核 NotebookLM 來源主張; 技術觸發價與風控距離多來自來源文字，尚未以獨立圖表系統驗證; 等待買點標的尚未觸發進場條件，模型投組預設 0%,reports/public-equity-batch/2026-06-24/companies/us-SPCX/summary.html,reports/public-equity-batch/2026-06-24/companies/us-SPCX/tearsheet.html,reports/public-equity-batch/2026-06-24/companies/us-SPCX/initiation.html,reports/public-equity-batch/2026-06-24/companies/us-SPCX/risk_plan.html
