market_key,symbol,company,category,recommendation_label,current_price,price_as_of,model_portfolio_size,risk_budget,downside_or_stop_distance,liquidity_cap,hedge_posture,add_rule,trim_rule,exit_rule,max_loss_posture,monitoring_cadence,risk_plan
us,A,Agilent Technologies,wait_entry,Wait for trigger,131.6300048828125,2026-06-24,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in scoped K-line PEI batch,not independently verified,No hedge; model portfolio remains cash until evidence clears,"Open/add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim if K-line trigger fails or official evidence weakens,"Exit/watch-only if thesis evidence, price trigger, or risk/reward fails",0 units at risk while research_status is partial,Daily K-line and weekly fundamentals while in watch universe,reports/public-equity-batch/2026-06-24-us-kline/companies/us-A/risk_plan.html
us,ACHC,Acadia Healthcare Company,wait_entry,Wait for trigger,24.959999084472656,2026-06-24,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in scoped K-line PEI batch,not independently verified,No hedge; model portfolio remains cash until evidence clears,"Open/add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim if K-line trigger fails or official evidence weakens,"Exit/watch-only if thesis evidence, price trigger, or risk/reward fails",0 units at risk while research_status is partial,Daily K-line and weekly fundamentals while in watch universe,reports/public-equity-batch/2026-06-24-us-kline/companies/us-ACHC/risk_plan.html
us,AMRZ,Amrize Ltd Ordinary Shares,wait_entry,Wait for trigger,54.529998779296875,2026-06-24,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in scoped K-line PEI batch,not independently verified,No hedge; model portfolio remains cash until evidence clears,"Open/add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim if K-line trigger fails or official evidence weakens,"Exit/watch-only if thesis evidence, price trigger, or risk/reward fails",0 units at risk while research_status is partial,Daily K-line and weekly fundamentals while in watch universe,reports/public-equity-batch/2026-06-24-us-kline/companies/us-AMRZ/risk_plan.html
us,ARR,ARMOUR Residential REIT,wait_entry,Wait for trigger,16.950000762939453,2026-06-24,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in scoped K-line PEI batch,not independently verified,No hedge; model portfolio remains cash until evidence clears,"Open/add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim if K-line trigger fails or official evidence weakens,"Exit/watch-only if thesis evidence, price trigger, or risk/reward fails",0 units at risk while research_status is partial,Daily K-line and weekly fundamentals while in watch universe,reports/public-equity-batch/2026-06-24-us-kline/companies/us-ARR/risk_plan.html
us,BBIO,BridgeBio Pharma,wait_entry,Wait for trigger,69.36000061035156,2026-06-24,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in scoped K-line PEI batch,not independently verified,No hedge; model portfolio remains cash until evidence clears,"Open/add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim if K-line trigger fails or official evidence weakens,"Exit/watch-only if thesis evidence, price trigger, or risk/reward fails",0 units at risk while research_status is partial,Daily K-line and weekly fundamentals while in watch universe,reports/public-equity-batch/2026-06-24-us-kline/companies/us-BBIO/risk_plan.html
us,BIRK,Birkenstock Holding plc Ordinary Shares,wait_entry,Wait for trigger,45.09000015258789,2026-06-24,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in scoped K-line PEI batch,not independently verified,No hedge; model portfolio remains cash until evidence clears,"Open/add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim if K-line trigger fails or official evidence weakens,"Exit/watch-only if thesis evidence, price trigger, or risk/reward fails",0 units at risk while research_status is partial,Daily K-line and weekly fundamentals while in watch universe,reports/public-equity-batch/2026-06-24-us-kline/companies/us-BIRK/risk_plan.html
us,BKNG,Booking Holdings Inc. - Common Stock,wait_entry,Wait for trigger,181.25,2026-06-24,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in scoped K-line PEI batch,not independently verified,No hedge; model portfolio remains cash until evidence clears,"Open/add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim if K-line trigger fails or official evidence weakens,"Exit/watch-only if thesis evidence, price trigger, or risk/reward fails",0 units at risk while research_status is partial,Daily K-line and weekly fundamentals while in watch universe,reports/public-equity-batch/2026-06-24-us-kline/companies/us-BKNG/risk_plan.html
us,BULL,Webull Corporation - Class A Ordinary Shares,wait_entry,Wait for trigger,6.710000038146973,2026-06-24,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in scoped K-line PEI batch,not independently verified,No hedge; model portfolio remains cash until evidence clears,"Open/add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim if K-line trigger fails or official evidence weakens,"Exit/watch-only if thesis evidence, price trigger, or risk/reward fails",0 units at risk while research_status is partial,Daily K-line and weekly fundamentals while in watch universe,reports/public-equity-batch/2026-06-24-us-kline/companies/us-BULL/risk_plan.html
us,CAVA,CAVA Group,wait_entry,Wait for trigger,82.23999786376953,2026-06-24,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in scoped K-line PEI batch,not independently verified,No hedge; model portfolio remains cash until evidence clears,"Open/add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim if K-line trigger fails or official evidence weakens,"Exit/watch-only if thesis evidence, price trigger, or risk/reward fails",0 units at risk while research_status is partial,Daily K-line and weekly fundamentals while in watch universe,reports/public-equity-batch/2026-06-24-us-kline/companies/us-CAVA/risk_plan.html
us,CC,Chemours Company  Common Stock,wait_entry,Wait for trigger,21.170000076293945,2026-06-24,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in scoped K-line PEI batch,not independently verified,No hedge; model portfolio remains cash until evidence clears,"Open/add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim if K-line trigger fails or official evidence weakens,"Exit/watch-only if thesis evidence, price trigger, or risk/reward fails",0 units at risk while research_status is partial,Daily K-line and weekly fundamentals while in watch universe,reports/public-equity-batch/2026-06-24-us-kline/companies/us-CC/risk_plan.html
us,CHWY,Chewy,wait_entry,Wait for trigger,19.010000228881836,2026-06-24,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in scoped K-line PEI batch,not independently verified,No hedge; model portfolio remains cash until evidence clears,"Open/add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim if K-line trigger fails or official evidence weakens,"Exit/watch-only if thesis evidence, price trigger, or risk/reward fails",0 units at risk while research_status is partial,Daily K-line and weekly fundamentals while in watch universe,reports/public-equity-batch/2026-06-24-us-kline/companies/us-CHWY/risk_plan.html
us,CLX,Clorox Company  Common Stock,wait_entry,Wait for trigger,95.37999725341797,2026-06-24,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in scoped K-line PEI batch,not independently verified,No hedge; model portfolio remains cash until evidence clears,"Open/add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim if K-line trigger fails or official evidence weakens,"Exit/watch-only if thesis evidence, price trigger, or risk/reward fails",0 units at risk while research_status is partial,Daily K-line and weekly fundamentals while in watch universe,reports/public-equity-batch/2026-06-24-us-kline/companies/us-CLX/risk_plan.html
us,CNH,CNH Industrial N.V. Common Shares,wait_entry,Wait for trigger,10.3100004196167,2026-06-24,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in scoped K-line PEI batch,not independently verified,No hedge; model portfolio remains cash until evidence clears,"Open/add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim if K-line trigger fails or official evidence weakens,"Exit/watch-only if thesis evidence, price trigger, or risk/reward fails",0 units at risk while research_status is partial,Daily K-line and weekly fundamentals while in watch universe,reports/public-equity-batch/2026-06-24-us-kline/companies/us-CNH/risk_plan.html
us,COO,The Cooper Companies,wait_entry,Wait for trigger,68.83000183105469,2026-06-24,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in scoped K-line PEI batch,not independently verified,No hedge; model portfolio remains cash until evidence clears,"Open/add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim if K-line trigger fails or official evidence weakens,"Exit/watch-only if thesis evidence, price trigger, or risk/reward fails",0 units at risk while research_status is partial,Daily K-line and weekly fundamentals while in watch universe,reports/public-equity-batch/2026-06-24-us-kline/companies/us-COO/risk_plan.html
us,CPB,The Campbell's Company - Common Stock,wait_entry,Wait for trigger,22.239999771118164,2026-06-24,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in scoped K-line PEI batch,not independently verified,No hedge; model portfolio remains cash until evidence clears,"Open/add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim if K-line trigger fails or official evidence weakens,"Exit/watch-only if thesis evidence, price trigger, or risk/reward fails",0 units at risk while research_status is partial,Daily K-line and weekly fundamentals while in watch universe,reports/public-equity-batch/2026-06-24-us-kline/companies/us-CPB/risk_plan.html
us,CTRI,Centuri Holdings,wait_entry,Wait for trigger,31.450000762939453,2026-06-24,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in scoped K-line PEI batch,not independently verified,No hedge; model portfolio remains cash until evidence clears,"Open/add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim if K-line trigger fails or official evidence weakens,"Exit/watch-only if thesis evidence, price trigger, or risk/reward fails",0 units at risk while research_status is partial,Daily K-line and weekly fundamentals while in watch universe,reports/public-equity-batch/2026-06-24-us-kline/companies/us-CTRI/risk_plan.html
us,CVNA,Carvana Co. Class A Common Stock,wait_entry,Wait for trigger,67.91000366210938,2026-06-24,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in scoped K-line PEI batch,not independently verified,No hedge; model portfolio remains cash until evidence clears,"Open/add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim if K-line trigger fails or official evidence weakens,"Exit/watch-only if thesis evidence, price trigger, or risk/reward fails",0 units at risk while research_status is partial,Daily K-line and weekly fundamentals while in watch universe,reports/public-equity-batch/2026-06-24-us-kline/companies/us-CVNA/risk_plan.html
us,CVS,CVS Health Corporation Common Stock,wait_entry,Wait for trigger,101.87000274658203,2026-06-24,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in scoped K-line PEI batch,not independently verified,No hedge; model portfolio remains cash until evidence clears,"Open/add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim if K-line trigger fails or official evidence weakens,"Exit/watch-only if thesis evidence, price trigger, or risk/reward fails",0 units at risk while research_status is partial,Daily K-line and weekly fundamentals while in watch universe,reports/public-equity-batch/2026-06-24-us-kline/companies/us-CVS/risk_plan.html
us,DX,Dynex Capital,wait_entry,Wait for trigger,13.010000228881836,2026-06-24,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in scoped K-line PEI batch,not independently verified,No hedge; model portfolio remains cash until evidence clears,"Open/add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim if K-line trigger fails or official evidence weakens,"Exit/watch-only if thesis evidence, price trigger, or risk/reward fails",0 units at risk while research_status is partial,Daily K-line and weekly fundamentals while in watch universe,reports/public-equity-batch/2026-06-24-us-kline/companies/us-DX/risk_plan.html
us,ELAN,Elanco Animal Health Incorporated Common Stock,wait_entry,Wait for trigger,23.959999084472656,2026-06-24,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in scoped K-line PEI batch,not independently verified,No hedge; model portfolio remains cash until evidence clears,"Open/add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim if K-line trigger fails or official evidence weakens,"Exit/watch-only if thesis evidence, price trigger, or risk/reward fails",0 units at risk while research_status is partial,Daily K-line and weekly fundamentals while in watch universe,reports/public-equity-batch/2026-06-24-us-kline/companies/us-ELAN/risk_plan.html
us,EXEL,Exelixis,wait_entry,Wait for trigger,52.869998931884766,2026-06-24,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in scoped K-line PEI batch,not independently verified,No hedge; model portfolio remains cash until evidence clears,"Open/add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim if K-line trigger fails or official evidence weakens,"Exit/watch-only if thesis evidence, price trigger, or risk/reward fails",0 units at risk while research_status is partial,Daily K-line and weekly fundamentals while in watch universe,reports/public-equity-batch/2026-06-24-us-kline/companies/us-EXEL/risk_plan.html
us,FAST,Fastenal Company - Common Stock,wait_entry,Wait for trigger,46.2599983215332,2026-06-24,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in scoped K-line PEI batch,not independently verified,No hedge; model portfolio remains cash until evidence clears,"Open/add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim if K-line trigger fails or official evidence weakens,"Exit/watch-only if thesis evidence, price trigger, or risk/reward fails",0 units at risk while research_status is partial,Daily K-line and weekly fundamentals while in watch universe,reports/public-equity-batch/2026-06-24-us-kline/companies/us-FAST/risk_plan.html
us,FBIN,Fortune Brands Innovations,wait_entry,Wait for trigger,44.650001525878906,2026-06-24,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in scoped K-line PEI batch,not independently verified,No hedge; model portfolio remains cash until evidence clears,"Open/add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim if K-line trigger fails or official evidence weakens,"Exit/watch-only if thesis evidence, price trigger, or risk/reward fails",0 units at risk while research_status is partial,Daily K-line and weekly fundamentals while in watch universe,reports/public-equity-batch/2026-06-24-us-kline/companies/us-FBIN/risk_plan.html
us,FND,Floor & Decor Holdings,wait_entry,Wait for trigger,56.939998626708984,2026-06-24,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in scoped K-line PEI batch,not independently verified,No hedge; model portfolio remains cash until evidence clears,"Open/add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim if K-line trigger fails or official evidence weakens,"Exit/watch-only if thesis evidence, price trigger, or risk/reward fails",0 units at risk while research_status is partial,Daily K-line and weekly fundamentals while in watch universe,reports/public-equity-batch/2026-06-24-us-kline/companies/us-FND/risk_plan.html
us,FOUR,Shift4 Payments,wait_entry,Wait for trigger,44.220001220703125,2026-06-24,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in scoped K-line PEI batch,not independently verified,No hedge; model portfolio remains cash until evidence clears,"Open/add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim if K-line trigger fails or official evidence weakens,"Exit/watch-only if thesis evidence, price trigger, or risk/reward fails",0 units at risk while research_status is partial,Daily K-line and weekly fundamentals while in watch universe,reports/public-equity-batch/2026-06-24-us-kline/companies/us-FOUR/risk_plan.html
us,FRSH,Freshworks Inc. - Class A Common Stock,wait_entry,Wait for trigger,9.369999885559082,2026-06-24,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in scoped K-line PEI batch,not independently verified,No hedge; model portfolio remains cash until evidence clears,"Open/add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim if K-line trigger fails or official evidence weakens,"Exit/watch-only if thesis evidence, price trigger, or risk/reward fails",0 units at risk while research_status is partial,Daily K-line and weekly fundamentals while in watch universe,reports/public-equity-batch/2026-06-24-us-kline/companies/us-FRSH/risk_plan.html
us,FWONK,Liberty Media Corporation - Series C Liberty Formula One Common Stock,wait_entry,Wait for trigger,90.02999877929688,2026-06-24,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in scoped K-line PEI batch,not independently verified,No hedge; model portfolio remains cash until evidence clears,"Open/add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim if K-line trigger fails or official evidence weakens,"Exit/watch-only if thesis evidence, price trigger, or risk/reward fails",0 units at risk while research_status is partial,Daily K-line and weekly fundamentals while in watch universe,reports/public-equity-batch/2026-06-24-us-kline/companies/us-FWONK/risk_plan.html
us,GNTX,Gentex Corporation - Common Stock,wait_entry,Wait for trigger,25.040000915527344,2026-06-24,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in scoped K-line PEI batch,not independently verified,No hedge; model portfolio remains cash until evidence clears,"Open/add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim if K-line trigger fails or official evidence weakens,"Exit/watch-only if thesis evidence, price trigger, or risk/reward fails",0 units at risk while research_status is partial,Daily K-line and weekly fundamentals while in watch universe,reports/public-equity-batch/2026-06-24-us-kline/companies/us-GNTX/risk_plan.html
us,GPK,Graphic Packaging Holding Company,wait_entry,Wait for trigger,10.770000457763672,2026-06-24,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in scoped K-line PEI batch,not independently verified,No hedge; model portfolio remains cash until evidence clears,"Open/add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim if K-line trigger fails or official evidence weakens,"Exit/watch-only if thesis evidence, price trigger, or risk/reward fails",0 units at risk while research_status is partial,Daily K-line and weekly fundamentals while in watch universe,reports/public-equity-batch/2026-06-24-us-kline/companies/us-GPK/risk_plan.html
us,GT,The Goodyear Tire & Rubber Company - Common Stock,wait_entry,Wait for trigger,6.289999961853027,2026-06-24,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in scoped K-line PEI batch,not independently verified,No hedge; model portfolio remains cash until evidence clears,"Open/add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim if K-line trigger fails or official evidence weakens,"Exit/watch-only if thesis evidence, price trigger, or risk/reward fails",0 units at risk while research_status is partial,Daily K-line and weekly fundamentals while in watch universe,reports/public-equity-batch/2026-06-24-us-kline/companies/us-GT/risk_plan.html
us,GTLB,GitLab Inc. - Class A Common Stock,wait_entry,Wait for trigger,28.270000457763672,2026-06-24,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in scoped K-line PEI batch,not independently verified,No hedge; model portfolio remains cash until evidence clears,"Open/add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim if K-line trigger fails or official evidence weakens,"Exit/watch-only if thesis evidence, price trigger, or risk/reward fails",0 units at risk while research_status is partial,Daily K-line and weekly fundamentals while in watch universe,reports/public-equity-batch/2026-06-24-us-kline/companies/us-GTLB/risk_plan.html
us,GXO,GXO Logistics,wait_entry,Wait for trigger,49.97999954223633,2026-06-24,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in scoped K-line PEI batch,not independently verified,No hedge; model portfolio remains cash until evidence clears,"Open/add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim if K-line trigger fails or official evidence weakens,"Exit/watch-only if thesis evidence, price trigger, or risk/reward fails",0 units at risk while research_status is partial,Daily K-line and weekly fundamentals while in watch universe,reports/public-equity-batch/2026-06-24-us-kline/companies/us-GXO/risk_plan.html
us,HD,Home Depot,wait_entry,Wait for trigger,342.8599853515625,2026-06-24,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in scoped K-line PEI batch,not independently verified,No hedge; model portfolio remains cash until evidence clears,"Open/add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim if K-line trigger fails or official evidence weakens,"Exit/watch-only if thesis evidence, price trigger, or risk/reward fails",0 units at risk while research_status is partial,Daily K-line and weekly fundamentals while in watch universe,reports/public-equity-batch/2026-06-24-us-kline/companies/us-HD/risk_plan.html
