market_key,symbol,company,category,recommendation_label,current_price,price_as_of,model_portfolio_size,risk_budget,downside_or_stop_distance,liquidity_cap,hedge_posture,add_rule,trim_rule,exit_rule,max_loss_posture,monitoring_cadence,risk_plan
us,AXTI,AXT Inc.,wait_entry,Wait for trigger,72.08,2026-06-30T20:00:00Z,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 11.21%; 20D low 64 (input only; PM must verify),"20D avg trade value 851,677,264.5; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01/companies/us-AXTI/risk_plan.html
us,C,C,wait_entry,Wait for trigger,139.96,2026-06-30T20:04:56Z,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 8.35%; 20D low 128.27 (input only; PM must verify),"20D avg trade value 1,934,707,429.5; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01/companies/us-C/risk_plan.html
us,COHR,Coherent,wait_entry,Wait for trigger,394.47,2026-06-30T20:00:02Z,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 14.95%; 20D low 335.48 (input only; PM must verify),"20D avg trade value 2,471,255,260.55; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01/companies/us-COHR/risk_plan.html
us,LITE,Lumentum,wait_entry,Wait for trigger,858.06,2026-06-30T20:00:00Z,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 12.13%; 20D low 754 (input only; PM must verify),"20D avg trade value 5,323,215,803.55; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01/companies/us-LITE/risk_plan.html
us,MSFT,Microsoft,wait_entry,Wait for trigger,373.02,2026-06-30T20:00:01Z,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 6.39%; 20D low 349.2 (input only; PM must verify),"20D avg trade value 18,572,549,855.2; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01/companies/us-MSFT/risk_plan.html
us,MU,Micron,wait_entry,Wait for trigger,1154.29,2026-06-30T20:00:01Z,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 25.98%; 20D low 854.35 (input only; PM must verify),"20D avg trade value 60,745,750,491.75; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01/companies/us-MU/risk_plan.html
us,NOK,Nokia,wait_entry,Wait for trigger,13.28,2026-06-30T20:04:53Z,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 8.43%; 20D low 12.16 (input only; PM must verify),"20D avg trade value 1,693,490,028.7; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01/companies/us-NOK/risk_plan.html
us,NVDA,Nvidia,wait_entry,Wait for trigger,200.09,2026-06-30T20:00:01Z,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 5.14%; 20D low 189.8 (input only; PM must verify),"20D avg trade value 33,047,380,400.25; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01/companies/us-NVDA/risk_plan.html
us,ONDS,Ondas,wait_entry,Wait for trigger,8.24,2026-06-30T20:00:00Z,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 11.29%; 20D low 7.31 (input only; PM must verify),"20D avg trade value 611,396,038.15; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01/companies/us-ONDS/risk_plan.html
us,ORCL,甲骨文,wait_entry,Wait for trigger,146.55,2026-06-30T20:05:10Z,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 1.41%; 20D low 144.48 (input only; PM must verify),"20D avg trade value 5,538,326,885.85; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01/companies/us-ORCL/risk_plan.html
us,RKLB,Rocket Lab,wait_entry,Wait for trigger,101.65,2026-06-30T20:00:00Z,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 21.3%; 20D low 80 (input only; PM must verify),"20D avg trade value 3,082,414,684.8; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01/companies/us-RKLB/risk_plan.html
us,TR,設備股,wait_entry,Wait for trigger,39.55,2026-06-30T20:00:02Z,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 9.53%; 20D low 35.78 (input only; PM must verify),"20D avg trade value 13,223,307.1; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01/companies/us-TR/risk_plan.html
