market_key,symbol,company,category,recommendation_label,current_price,price_as_of,model_portfolio_size,risk_budget,downside_or_stop_distance,liquidity_cap,hedge_posture,add_rule,trim_rule,exit_rule,max_loss_posture,monitoring_cadence,risk_plan
tw,3257,虹冠電,wait_entry,Wait for trigger,71.2,2026-07-03,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 26.69%; 20D low 52.2 (input only; PM must verify),"20D avg trade value 169,354,778.6; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-3257/risk_plan.html
tw,3592,瑞鼎,wait_entry,Wait for trigger,270.0,2026-07-03,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 8.89%; 20D low 246 (input only; PM must verify),"20D avg trade value 293,173,570.1; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-3592/risk_plan.html
tw,4739,康普,wait_entry,Wait for trigger,113.5,2026-07-03,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 9.25%; 20D low 103 (input only; PM must verify),"20D avg trade value 691,319,601; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-4739/risk_plan.html
tw,4755,三福化,wait_entry,Wait for trigger,133.0,2026-07-03,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 4.51%; 20D low 127 (input only; PM must verify),"20D avg trade value 66,800,798.85; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-4755/risk_plan.html
tw,6005,群益證,wait_entry,Wait for trigger,38.15,2026-07-03,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 3.41%; 20D low 36.85 (input only; PM must verify),"20D avg trade value 674,205,234; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-6005/risk_plan.html
tw,6176,瑞儀,wait_entry,Wait for trigger,90.3,2026-07-03,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 4.98%; 20D low 85.8 (input only; PM must verify),"20D avg trade value 835,205,229.45; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-6176/risk_plan.html
tw,6214,精誠,wait_entry,Wait for trigger,133.5,2026-07-03,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 4.49%; 20D low 127.5 (input only; PM must verify),"20D avg trade value 292,749,252.4; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-6214/risk_plan.html
tw,6282,康舒,wait_entry,Wait for trigger,58.3,2026-07-03,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 7.89%; 20D low 53.7 (input only; PM must verify),"20D avg trade value 2,194,037,297.65; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-6282/risk_plan.html
tw,6456,GIS-KY,wait_entry,Wait for trigger,67.1,2026-07-03,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 6.11%; 20D low 63 (input only; PM must verify),"20D avg trade value 489,155,586.5; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-6456/risk_plan.html
tw,6695,芯鼎,wait_entry,Wait for trigger,58.1,2026-07-03,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 17.99%; 20D low 47.65 (input only; PM must verify),"20D avg trade value 168,509,506.95; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-6695/risk_plan.html
tw,6919,康霈*,wait_entry,Wait for trigger,99.7,2026-07-03,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 12.74%; 20D low 87 (input only; PM must verify),"20D avg trade value 862,086,294.8; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-6919/risk_plan.html
tw,8104,錸寶,wait_entry,Wait for trigger,38.05,2026-07-03,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 3.55%; 20D low 36.7 (input only; PM must verify),"20D avg trade value 100,787,166.3; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-8104/risk_plan.html
