market_key,symbol,company,category,recommendation_label,current_price,price_as_of,model_portfolio_size,risk_budget,downside_or_stop_distance,liquidity_cap,hedge_posture,add_rule,trim_rule,exit_rule,max_loss_posture,monitoring_cadence,risk_plan
us,MSFT,Microsoft Corp,inventory_holding,Watch only,357.01,2026-06-26,0%; watch only until thesis and risk evidence improve,0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",價格跌破 APEX break，且 PEI 官方證據未補齊；先降低價格破位與回撤風險。,PEI：Azure/Copilot 成長或 margin 無法支撐估值。；APEX：warn 373.28；break 372；跌破 break 或低於 warn 後無法收復則提高風控。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-26-inventory-us/companies/us-MSFT/risk_plan.html
us,MU,Micron Technology,inventory_holding,Wait for trigger,1137.0,2026-06-26,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",新納入或缺完整 APEX/PEI 官方證據，先觀察等財報/觸發確認，不加碼。,"PEI：HBM/DRAM/NAND 報價或 margin 無法支撐估值。；APEX：warn 1,056.86；break 1,016.79；跌破 break 或低於 warn 後無法收復則提高風控。",0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-26-inventory-us/companies/us-MU/risk_plan.html
us,NFLX,Netflix Inc,inventory_holding,Watch only,71.66,2026-06-26,0%; watch only until thesis and risk evidence improve,0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",價格跌破 APEX break，且 PEI 官方證據未補齊；先降低價格破位與回撤風險。,PEI：會員增長、ARPU 或 margin 無法支撐估值。；APEX：warn 77.38；break 76.12；跌破 break 或低於 warn 後無法收復則提高風控。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-26-inventory-us/companies/us-NFLX/risk_plan.html
us,OKLO,Oklo Inc,inventory_holding,Watch only,49.72,2026-06-26,0%; watch only until thesis and risk evidence improve,0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",價格跌破 APEX break，且 PEI 官方證據未補齊；先降低價格破位與回撤風險。,PEI：官方監管/合約進度無法驗證，且價格買點失敗。；APEX：warn 58.56；break 55；跌破 break 或低於 warn 後無法收復則提高風控。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-26-inventory-us/companies/us-OKLO/risk_plan.html
us,ORCL,Oracle Corp,inventory_holding,Wait for trigger,150.15,2026-06-26,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",新納入或缺完整 APEX/PEI 官方證據，先觀察等財報/觸發確認，不加碼。,PEI：AI backlog 無法轉收入，或 capex/負債壓力壓縮 FCF。；APEX：warn 144.14；break 138.14；跌破 break 或低於 warn 後無法收復則提高風控。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-26-inventory-us/companies/us-ORCL/risk_plan.html
us,PLTR,Palantir,inventory_holding,Watch only,108.74,2026-06-26,0%; watch only until thesis and risk evidence improve,0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",價格跌破 APEX break，且 PEI 官方證據未補齊；先降低價格破位與回撤風險。,PEI：AIP/AI 訂單未轉化為收入與 FCF。；APEX：warn 125.01；break 120；跌破 break 或低於 warn 後無法收復則提高風控。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-26-inventory-us/companies/us-PLTR/risk_plan.html
us,RKLB,Rocket Lab Corp,inventory_holding,Watch only,80.93,2026-06-26,0%; watch only until thesis and risk evidence improve,0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",價格跌破 APEX break，且 PEI 官方證據未補齊；先降低價格破位與回撤風險。,PEI：backlog 或發射節奏無法支持估值，且資金壓力升高。；APEX：warn 100.96；break 99；跌破 break 或低於 warn 後無法收復則提高風控。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-26-inventory-us/companies/us-RKLB/risk_plan.html
us,SATS,EchoStar Corp,inventory_holding,Watch only,103.92,2026-06-26,0%; watch only until thesis and risk evidence improve,0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",價格進入 APEX warn 區或既有風控名單，反彈不追，先降低部位風險。,PEI：頻譜價值無法變現，或資金/債務壓力升高。；APEX：warn 104.14；break 100；跌破 break 或低於 warn 後無法收復則提高風控。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-26-inventory-us/companies/us-SATS/risk_plan.html
us,SOFI,SoFi Technologies Inc,inventory_holding,Watch only,17.12,2026-06-26,0%; watch only until thesis and risk evidence improve,0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",價格進入 APEX warn 區或既有風控名單，反彈不追，先降低部位風險。,PEI：信用成本、資金成本或授信品質惡化，且成長無法補償風險。；APEX：warn 17.26；break 17.01；跌破 break 或低於 warn 後無法收復則提高風控。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-26-inventory-us/companies/us-SOFI/risk_plan.html
us,SPCX,太空探索科技公司,inventory_holding,Not decision-ready,150.31,2026-06-26,0%; not decision-ready for model portfolio,0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",PEI 仍為 Not decision-ready / exit 風控，題材與估值證據不足。,PEI：估值與現金流無法由官方資料支持，或低流動性導致風控失效。；APEX：warn 172.11；break 149.34；跌破 break 或低於 warn 後無法收復則提高風控。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-26-inventory-us/companies/us-SPCX/risk_plan.html
us,TSLA,特斯拉 / Tesla,inventory_holding,Watch only,370.45,2026-06-26,0%; watch only until thesis and risk evidence improve,0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",價格跌破 APEX break，且 PEI 官方證據未補齊；先降低價格破位與回撤風險。,PEI：交車放緩、毛利承壓且高估值 optionality 無法落地。；APEX：warn 384.7；break 380.66；跌破 break 或低於 warn 後無法收復則提高風控。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-26-inventory-us/companies/us-TSLA/risk_plan.html
us,TSM,Taiwan Semiconductor,inventory_holding,Watch only,424.29,2026-06-26,0%; watch only until thesis and risk evidence improve,0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",價格跌破 APEX break，且 PEI 官方證據未補齊；先降低價格破位與回撤風險。,PEI：先進製程需求、毛利或地緣風險惡化使核心 thesis 需重估。；APEX：warn 438.39；break 431.93；跌破 break 或低於 warn 後無法收復則提高風控。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-26-inventory-us/companies/us-TSM/risk_plan.html
us,UBER,Uber Technologies,inventory_holding,Watch only,72.45,2026-06-26,0%; watch only until thesis and risk evidence improve,0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",近一週有賣點觸發，反彈不追，先控風險。,PEI：成長放緩、保險/監管成本升高或 FCF 不及預期。；APEX：warn 70.78；break 70.46；跌破 break 或低於 warn 後無法收復則提高風控。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-26-inventory-us/companies/us-UBER/risk_plan.html
us,VST,Vistra Energy Corp,inventory_holding,Watch only,166.0,2026-06-26,"0%; inventory-holding context only, no model position opened",0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",未見明確 PEI thesis break，但證據未達加碼標準；僅管理既有部位。,PEI：電價、燃料、監管或發電可用率惡化，使 AI 用電 thesis 降級。；APEX：warn 160.03；break 155；跌破 break 或低於 warn 後無法收復則提高風控。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-26-inventory-us/companies/us-VST/risk_plan.html
