market_key,symbol,company,category,recommendation_label,current_price,price_as_of,model_portfolio_size,risk_budget,downside_or_stop_distance,liquidity_cap,hedge_posture,add_rule,trim_rule,exit_rule,max_loss_posture,monitoring_cadence,risk_plan
us,MSFT,Microsoft Corp,inventory_holding,Watch only,363.35,2026-06-25,0%; watch only until thesis and risk evidence improve,0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",PEI 未見 exit，但盤前跌破 APEX break，先降小部位風險。,PEI：Azure/Copilot 成長或 margin 無法支撐估值。；APEX：收盤跌破 372；低於 373.28 後無法收復則提高風控。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-25-inventory-us/companies/us-MSFT/risk_plan.html
us,NFLX,Netflix Inc,inventory_holding,Not decision-ready,71.48,2026-06-25,0%; watch only until thesis and risk evidence improve,0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",高權重且仍低於 APEX break，先減碼。,PEI：會員增長、ARPU 或 margin 無法支撐估值。；APEX：收盤跌破 76.12；低於 77.38 後無法收復則提高風控。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-25-inventory-us/companies/us-NFLX/risk_plan.html
us,OKLO,Oklo Inc,inventory_holding,Wait for trigger,55.05,2026-06-25,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",買點不足以加碼，盤前貼近 break 且缺官方里程碑，先觀察。,PEI：官方監管/合約進度無法驗證，且價格買點失敗。；APEX：收盤跌破 55；低於 58.56 後無法收復則提高風控。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-25-inventory-us/companies/us-OKLO/risk_plan.html
us,PLTR,Palantir,inventory_holding,Watch only,111.2,2026-06-25,0%; watch only until thesis and risk evidence improve,0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",高估值無法由財報支撐且盤前仍低於 APEX break，先減碼。,PEI：AIP/AI 訂單未轉化為收入與 FCF。；APEX：收盤跌破 120；低於 125.01 後無法收復則提高風控。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-25-inventory-us/companies/us-PLTR/risk_plan.html
us,RKLB,Rocket Lab Corp,inventory_holding,Watch only,86.98,2026-06-25,0%; watch only until thesis and risk evidence improve,0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",盤前仍低於 APEX break，太空題材現金流證據不足，先減碼。,PEI：backlog 或發射節奏無法支持估值，且資金壓力升高。；APEX：收盤跌破 99；低於 100.96 後無法收復則提高風控。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-25-inventory-us/companies/us-RKLB/risk_plan.html
us,SOFI,SoFi Technologies Inc,inventory_holding,Watch only,17.5,2026-06-25,0%; watch only until thesis and risk evidence improve,0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",金融信用成本與高權重資料風險仍在，即使價格高於 warn，仍先減碼控風險。,PEI：信用成本、資金成本或授信品質惡化，且成長無法補償風險。；APEX：收盤跌破 17.01；低於 17.26 後無法收復則提高風控。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-25-inventory-us/companies/us-SOFI/risk_plan.html
us,SPCX,太空探索科技公司,inventory_holding,Not decision-ready,158.02,2026-06-25,0%; not decision-ready for model portfolio,0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",低流動性/事件交易與估值風險高，PEI 風控為 exit。,PEI：估值與現金流無法由官方資料支持，或低流動性導致無法控風險。；APEX：收盤跌破 149.34；低於 172.11 後無法收復則提高風控。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-25-inventory-us/companies/us-SPCX/risk_plan.html
us,TSLA,特斯拉 / Tesla,inventory_holding,Watch only,376.74,2026-06-25,0%; watch only until thesis and risk evidence improve,0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",美股最大權重且盤前跌破 APEX break，先減碼控風險。,PEI：交車放緩、毛利承壓且高估值 optionality 無法落地。；APEX：收盤跌破 380.66；低於 384.70 後無法收復則提高風控。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-25-inventory-us/companies/us-TSLA/risk_plan.html
us,TSM,Taiwan Semiconductor,inventory_holding,Watch only,456.66,2026-06-25,"0%; inventory-holding context only, no model position opened",0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",核心 AI 製造 thesis 可留，但控台美重複曝險，不加碼。,PEI：2330/TSM 合併曝險過高且法說無法支持估值。；APEX：收盤跌破 431.93；低於 438.39 後無法收復則提高風控。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-25-inventory-us/companies/us-TSM/risk_plan.html
us,UBER,Uber Technologies,inventory_holding,Watch only,74.0,2026-06-25,"0%; inventory-holding context only, no model position opened",0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",2026-06-24 買點後價格站回 warn，上調為續抱但不加碼。,PEI：成長無法轉為 margin/FCF，或自動駕駛風險侵蝕平台價值。；APEX：收盤跌破 70.46；低於 70.78 後無法收復則提高風控。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-25-inventory-us/companies/us-UBER/risk_plan.html
us,VST,Vistra Energy Corp,inventory_holding,Watch only,165.27,2026-06-25,"0%; inventory-holding context only, no model position opened",0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",AI 用電題材可留，但合約/現金流需驗證，續抱不加。,PEI：合約/電價無法支撐高估值，或利率/槓桿壓力侵蝕股權價值。；APEX：收盤跌破 155；低於 160.03 後無法收復則提高風控。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-25-inventory-us/companies/us-VST/risk_plan.html
