market_key,symbol,company,category,recommendation_label,current_price,price_as_of,model_portfolio_size,risk_budget,downside_or_stop_distance,liquidity_cap,hedge_posture,add_rule,trim_rule,exit_rule,max_loss_posture,monitoring_cadence,risk_plan
us,SMCI,Super Micro Computer,buy_now,Watch only,35.459999084472656,2026-06-22 market close America/New_York,0% until fundamental evidence is decision-ready; 5% single-name cap after clearance,0.75%,9.00% trigger-day low distance; requires fundamental stop review,5.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-SMCI/risk_plan.html
us,VIAV,Viavi Solutions Inc. - Common Stock,buy_now,Watch only,52.939998626708984,2026-06-22 market close America/New_York,0% until fundamental evidence is decision-ready; 5% single-name cap after clearance,0.75%,10.46% trigger-day low distance; requires fundamental stop review,2.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-VIAV/risk_plan.html
us,WBD,Warner Bros. Discovery,buy_now,Watch only,26.950000762939453,2026-06-22 market close America/New_York,0% until fundamental evidence is decision-ready; 5% single-name cap after clearance,0.75%,2.60% trigger-day low distance; requires fundamental stop review,5.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-WBD/risk_plan.html
us,WELL,Welltower Inc. Common Stock,buy_now,Watch only,211.4499969482422,2026-06-22 market close America/New_York,0% until fundamental evidence is decision-ready; 5% single-name cap after clearance,0.75%,2.48% trigger-day low distance; requires fundamental stop review,5.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-WELL/risk_plan.html
us,XEL,Xcel Energy Inc. - Common Stock,buy_now,Watch only,78.80999755859375,2026-06-22 market close America/New_York,0% until fundamental evidence is decision-ready; 5% single-name cap after clearance,0.75%,2.08% trigger-day low distance; requires fundamental stop review,2.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-XEL/risk_plan.html
us,ACGL,Arch Capital Group Ltd. - Common Stock,wait_entry,Wait for trigger,92.04000091552734,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,0.49% trigger-day low distance; requires fundamental stop review,2.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-ACGL/risk_plan.html
us,ADM,Archer-Daniels-Midland Company Common Stock,wait_entry,Wait for trigger,76.29000091552734,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,2.32% trigger-day low distance; requires fundamental stop review,2.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-ADM/risk_plan.html
us,AEE,Ameren Corporation Common Stock,wait_entry,Wait for trigger,109.69999694824219,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,1.00% trigger-day low distance; requires fundamental stop review,2.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-AEE/risk_plan.html
us,AES,The AES Corporation Common Stock,wait_entry,Wait for trigger,14.649999618530273,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,0.20% trigger-day low distance; requires fundamental stop review,0% watchlist only until liquidity review clears,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-AES/risk_plan.html
us,AFL,AFLAC Incorporated Common Stock,wait_entry,Wait for trigger,116.55000305175781,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,0.96% trigger-day low distance; requires fundamental stop review,2.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-AFL/risk_plan.html
us,AIG,American International Group,wait_entry,Wait for trigger,76.37000274658203,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,2.97% trigger-day low distance; requires fundamental stop review,5.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-AIG/risk_plan.html
us,AMH,American Homes 4 Rent Common Shares of Beneficial Interest,wait_entry,Wait for trigger,31.639999389648438,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,0.54% trigger-day low distance; requires fundamental stop review,0% watchlist only until liquidity review clears,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-AMH/risk_plan.html
us,AOS,A.O. Smith Corporation Common Stock,wait_entry,Wait for trigger,58.689998626708984,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,1.84% trigger-day low distance; requires fundamental stop review,2.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-AOS/risk_plan.html
us,AUR,Aurora Innovation,wait_entry,Wait for trigger,6.559999942779541,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,6.17% trigger-day low distance; requires fundamental stop review,2.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-AUR/risk_plan.html
us,AXTI,AXT Inc - Common Stock,wait_entry,Wait for trigger,92.44000244140625,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,8.69% trigger-day low distance; requires fundamental stop review,5.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-AXTI/risk_plan.html
us,BB,BlackBerry Limited Common Stock,wait_entry,Wait for trigger,8.789999961853027,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,4.89% trigger-day low distance; requires fundamental stop review,2.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-BB/risk_plan.html
us,BBIO,BridgeBio Pharma,wait_entry,Wait for trigger,68.91999816894531,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,3.80% trigger-day low distance; requires fundamental stop review,2.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-BBIO/risk_plan.html
us,BCRX,BioCryst Pharmaceuticals,wait_entry,Wait for trigger,9.140000343322754,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,2.52% trigger-day low distance; requires fundamental stop review,0% watchlist only until liquidity review clears,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-BCRX/risk_plan.html
us,BMRN,BioMarin Pharmaceutical Inc. - Common Stock,wait_entry,Wait for trigger,55.900001525878906,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,1.68% trigger-day low distance; requires fundamental stop review,2.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-BMRN/risk_plan.html
us,BRX,Brixmor Property Group Inc. Common Stock,wait_entry,Wait for trigger,31.18000030517578,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,0.93% trigger-day low distance; requires fundamental stop review,0% watchlist only until liquidity review clears,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-BRX/risk_plan.html
us,BULL,Webull Corporation - Class A Ordinary Shares,wait_entry,Wait for trigger,6.860000133514404,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,0.15% trigger-day low distance; requires fundamental stop review,0% watchlist only until liquidity review clears,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-BULL/risk_plan.html
us,CCJ,Cameco Corporation Common Stock,wait_entry,Wait for trigger,107.06999969482422,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,2.60% trigger-day low distance; requires fundamental stop review,2.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-CCJ/risk_plan.html
us,CDE,Coeur Mining,wait_entry,Wait for trigger,17.469999313354492,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,2.80% trigger-day low distance; requires fundamental stop review,5.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-CDE/risk_plan.html
us,CNH,CNH Industrial N.V. Common Shares,wait_entry,Wait for trigger,10.380000114440918,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,0.58% trigger-day low distance; requires fundamental stop review,0% watchlist only until liquidity review clears,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-CNH/risk_plan.html
us,CRML,Critical Metals Corp. - Ordinary Shares,wait_entry,Wait for trigger,10.449999809265137,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,4.69% trigger-day low distance; requires fundamental stop review,0% watchlist only until liquidity review clears,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-CRML/risk_plan.html
us,DNOW,DNOW Inc. Common Stock,wait_entry,Wait for trigger,13.710000038146973,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,2.74% trigger-day low distance; requires fundamental stop review,0% watchlist only until liquidity review clears,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-DNOW/risk_plan.html
us,DOC,Healthpeak Properties,wait_entry,Wait for trigger,19.979999542236328,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,2.00% trigger-day low distance; requires fundamental stop review,2.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-DOC/risk_plan.html
