market_key,symbol,company,category,recommendation_label,current_price,price_as_of,model_portfolio_size,risk_budget,downside_or_stop_distance,liquidity_cap,hedge_posture,add_rule,trim_rule,exit_rule,max_loss_posture,monitoring_cadence,risk_plan
tw,2855,統一證,wait_entry,Wait for trigger,50.4,2026-06-25,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim only if independent evidence confirms deterioration,Exit/watch-only if thesis evidence or price trigger fails,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-2855/risk_plan.html
tw,2889,國票金,wait_entry,Wait for trigger,15.0,2026-06-25,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim only if independent evidence confirms deterioration,Exit/watch-only if thesis evidence or price trigger fails,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-2889/risk_plan.html
tw,2912,統一超,wait_entry,Wait for trigger,226.0,2026-06-25,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim only if independent evidence confirms deterioration,Exit/watch-only if thesis evidence or price trigger fails,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-2912/risk_plan.html
tw,3231,緯創,wait_entry,Wait for trigger,160.0,2026-06-25,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim only if independent evidence confirms deterioration,Exit/watch-only if thesis evidence or price trigger fails,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-3231/risk_plan.html
tw,3605,宏致,wait_entry,Wait for trigger,77.5,2026-06-25,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim only if independent evidence confirms deterioration,Exit/watch-only if thesis evidence or price trigger fails,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-3605/risk_plan.html
tw,5469,瀚宇博,wait_entry,Wait for trigger,86.1,2026-06-25,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim only if independent evidence confirms deterioration,Exit/watch-only if thesis evidence or price trigger fails,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-5469/risk_plan.html
tw,5871,中租-KY,wait_entry,Wait for trigger,115.5,2026-06-25,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim only if independent evidence confirms deterioration,Exit/watch-only if thesis evidence or price trigger fails,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-5871/risk_plan.html
tw,6005,群益證,wait_entry,Wait for trigger,38.8,2026-06-25,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim only if independent evidence confirms deterioration,Exit/watch-only if thesis evidence or price trigger fails,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-6005/risk_plan.html
tw,6191,精成科,wait_entry,Wait for trigger,99.3,2026-06-25,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim only if independent evidence confirms deterioration,Exit/watch-only if thesis evidence or price trigger fails,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-6191/risk_plan.html
tw,6414,樺漢,wait_entry,Wait for trigger,373.5,2026-06-25,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim only if independent evidence confirms deterioration,Exit/watch-only if thesis evidence or price trigger fails,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-6414/risk_plan.html
tw,6605,帝寶,wait_entry,Wait for trigger,142.0,2026-06-25,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim only if independent evidence confirms deterioration,Exit/watch-only if thesis evidence or price trigger fails,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-6605/risk_plan.html
tw,8103,瀚荃,wait_entry,Wait for trigger,105.0,2026-06-25,0% pre-trigger; reassess after trigger and evidence review,0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Trim only if independent evidence confirms deterioration,Exit/watch-only if thesis evidence or price trigger fails,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-8103/risk_plan.html
