market_key,symbol,company,category,recommendation_label,current_price,price_currency,price_as_of,research_status,valuation_status,key_missing_evidence,summary,tearsheet,initiation,risk_plan
tw,2855,統一證,wait_entry,Wait for trigger,50.4,TWD,2026-06-25,partial,not_run,本 inventory-scope PEI 批次未逐檔執行完整官方 filings、法說、consensus、估值模型與流動性模型查核; 個人庫存僅用於定義研究宇宙；模型投組 sizing 未使用券商、股數或成本; 需以公司公告、交易所/SEC 文件與正式 PEI specialist workflow 補強後，才可升級為 decision-ready,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-2855/summary.html,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-2855/tearsheet.html,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-2855/initiation.html,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-2855/risk_plan.html
tw,2889,國票金,wait_entry,Wait for trigger,15.0,TWD,2026-06-25,partial,not_run,本 inventory-scope PEI 批次未逐檔執行完整官方 filings、法說、consensus、估值模型與流動性模型查核; 個人庫存僅用於定義研究宇宙；模型投組 sizing 未使用券商、股數或成本; 需以公司公告、交易所/SEC 文件與正式 PEI specialist workflow 補強後，才可升級為 decision-ready,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-2889/summary.html,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-2889/tearsheet.html,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-2889/initiation.html,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-2889/risk_plan.html
tw,2912,統一超,wait_entry,Wait for trigger,226.0,TWD,2026-06-25,partial,not_run,本 inventory-scope PEI 批次未逐檔執行完整官方 filings、法說、consensus、估值模型與流動性模型查核; 個人庫存僅用於定義研究宇宙；模型投組 sizing 未使用券商、股數或成本; 需以公司公告、交易所/SEC 文件與正式 PEI specialist workflow 補強後，才可升級為 decision-ready,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-2912/summary.html,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-2912/tearsheet.html,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-2912/initiation.html,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-2912/risk_plan.html
tw,3231,緯創,wait_entry,Wait for trigger,160.0,TWD,2026-06-25,partial,not_run,本 inventory-scope PEI 批次未逐檔執行完整官方 filings、法說、consensus、估值模型與流動性模型查核; 個人庫存僅用於定義研究宇宙；模型投組 sizing 未使用券商、股數或成本; 需以公司公告、交易所/SEC 文件與正式 PEI specialist workflow 補強後，才可升級為 decision-ready; 產業 thesis Gate=目前偏題材，缺公司級落地證據；炒作風險=低; 產業 thesis 缺失證據：台股官方公司基本資料未命中; 產業 thesis 缺失證據：月營收資料未命中或未接到此市場; 產業 thesis 缺失證據：近 7 日公開新聞熱度未命中或未抓取; 產業 thesis 缺失證據：缺少明確後續產業 KPI; 產業 thesis 缺失證據：缺少公司級官方營收、訂單、財報或法說支撐,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-3231/summary.html,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-3231/tearsheet.html,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-3231/initiation.html,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-3231/risk_plan.html
tw,3605,宏致,wait_entry,Wait for trigger,77.5,TWD,2026-06-25,partial,not_run,本 inventory-scope PEI 批次未逐檔執行完整官方 filings、法說、consensus、估值模型與流動性模型查核; 個人庫存僅用於定義研究宇宙；模型投組 sizing 未使用券商、股數或成本; 需以公司公告、交易所/SEC 文件與正式 PEI specialist workflow 補強後，才可升級為 decision-ready,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-3605/summary.html,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-3605/tearsheet.html,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-3605/initiation.html,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-3605/risk_plan.html
tw,5469,瀚宇博,wait_entry,Wait for trigger,86.1,TWD,2026-06-25,partial,not_run,本 inventory-scope PEI 批次未逐檔執行完整官方 filings、法說、consensus、估值模型與流動性模型查核; 個人庫存僅用於定義研究宇宙；模型投組 sizing 未使用券商、股數或成本; 需以公司公告、交易所/SEC 文件與正式 PEI specialist workflow 補強後，才可升級為 decision-ready,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-5469/summary.html,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-5469/tearsheet.html,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-5469/initiation.html,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-5469/risk_plan.html
tw,5871,中租-KY,wait_entry,Wait for trigger,115.5,TWD,2026-06-25,partial,not_run,本 inventory-scope PEI 批次未逐檔執行完整官方 filings、法說、consensus、估值模型與流動性模型查核; 個人庫存僅用於定義研究宇宙；模型投組 sizing 未使用券商、股數或成本; 需以公司公告、交易所/SEC 文件與正式 PEI specialist workflow 補強後，才可升級為 decision-ready,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-5871/summary.html,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-5871/tearsheet.html,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-5871/initiation.html,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-5871/risk_plan.html
tw,6005,群益證,wait_entry,Wait for trigger,38.8,TWD,2026-06-25,partial,not_run,本 inventory-scope PEI 批次未逐檔執行完整官方 filings、法說、consensus、估值模型與流動性模型查核; 個人庫存僅用於定義研究宇宙；模型投組 sizing 未使用券商、股數或成本; 需以公司公告、交易所/SEC 文件與正式 PEI specialist workflow 補強後，才可升級為 decision-ready,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-6005/summary.html,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-6005/tearsheet.html,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-6005/initiation.html,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-6005/risk_plan.html
tw,6191,精成科,wait_entry,Wait for trigger,99.3,TWD,2026-06-25,partial,not_run,本 inventory-scope PEI 批次未逐檔執行完整官方 filings、法說、consensus、估值模型與流動性模型查核; 個人庫存僅用於定義研究宇宙；模型投組 sizing 未使用券商、股數或成本; 需以公司公告、交易所/SEC 文件與正式 PEI specialist workflow 補強後，才可升級為 decision-ready,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-6191/summary.html,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-6191/tearsheet.html,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-6191/initiation.html,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-6191/risk_plan.html
tw,6414,樺漢,wait_entry,Wait for trigger,373.5,TWD,2026-06-25,partial,not_run,本 inventory-scope PEI 批次未逐檔執行完整官方 filings、法說、consensus、估值模型與流動性模型查核; 個人庫存僅用於定義研究宇宙；模型投組 sizing 未使用券商、股數或成本; 需以公司公告、交易所/SEC 文件與正式 PEI specialist workflow 補強後，才可升級為 decision-ready,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-6414/summary.html,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-6414/tearsheet.html,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-6414/initiation.html,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-6414/risk_plan.html
tw,6605,帝寶,wait_entry,Wait for trigger,142.0,TWD,2026-06-25,partial,not_run,本 inventory-scope PEI 批次未逐檔執行完整官方 filings、法說、consensus、估值模型與流動性模型查核; 個人庫存僅用於定義研究宇宙；模型投組 sizing 未使用券商、股數或成本; 需以公司公告、交易所/SEC 文件與正式 PEI specialist workflow 補強後，才可升級為 decision-ready,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-6605/summary.html,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-6605/tearsheet.html,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-6605/initiation.html,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-6605/risk_plan.html
tw,8103,瀚荃,wait_entry,Wait for trigger,105.0,TWD,2026-06-25,partial,not_run,本 inventory-scope PEI 批次未逐檔執行完整官方 filings、法說、consensus、估值模型與流動性模型查核; 個人庫存僅用於定義研究宇宙；模型投組 sizing 未使用券商、股數或成本; 需以公司公告、交易所/SEC 文件與正式 PEI specialist workflow 補強後，才可升級為 decision-ready,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-8103/summary.html,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-8103/tearsheet.html,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-8103/initiation.html,reports/public-equity-batch/2026-06-25-tw-kline/companies/tw-8103/risk_plan.html
