market_key,symbol,company,category,recommendation_label,current_price,price_as_of,model_portfolio_size,risk_budget,downside_or_stop_distance,liquidity_cap,hedge_posture,add_rule,trim_rule,exit_rule,max_loss_posture,monitoring_cadence,risk_plan
us,KLAC,KLA,buy_now,Watch only,278.39,2026-06-29T20:00:01Z,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 30.75%; 20D low 192.77 (input only; PM must verify),"20D avg trade value 3,413,403,430.1; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30/companies/us-KLAC/risk_plan.html
us,LRCX,Lam Research,buy_now,Watch only,410.91,2026-06-29T20:00:01Z,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 26.32%; 20D low 302.74 (input only; PM must verify),"20D avg trade value 4,798,316,752.95; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30/companies/us-LRCX/risk_plan.html
us,NVDA,NVIDIA,buy_now,Not decision-ready,194.97,2026-06-29T20:00:00Z,0%; not decision-ready,0.0075,20d_low distance 1.92%; 20D low 191.22 (input only; PM must verify),"20D avg trade value 35,392,976,541.7; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30/companies/us-NVDA/risk_plan.html
us,RKLB,Rocket Lab,buy_now,Not decision-ready,98.01,2026-06-29T20:00:00Z,0%; not decision-ready,0.0075,20d_low distance 18.38%; 20D low 80 (input only; PM must verify),"20D avg trade value 3,139,546,917.55; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30/companies/us-RKLB/risk_plan.html
tw,2303,聯電,wait_entry,Wait for trigger,164.0,2026-06-29,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 28.96%; 20D low 116.5 (input only; PM must verify),"20D avg trade value 49,846,003,929.55; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30/companies/tw-2303/risk_plan.html
tw,2308,台達電,wait_entry,Wait for trigger,1905.0,2026-06-29,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,"20d_low distance 6.04%; 20D low 1,790 (input only; PM must verify)","20D avg trade value 31,061,727,927.8; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30/companies/tw-2308/risk_plan.html
tw,2330,台積電,wait_entry,Wait for trigger,2370.0,2026-06-29,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,"20d_low distance 6.75%; 20D low 2,210 (input only; PM must verify)","20D avg trade value 99,671,487,298.9; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30/companies/tw-2330/risk_plan.html
tw,2344,華邦電,wait_entry,Wait for trigger,203.0,2026-06-29,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 28.08%; 20D low 146 (input only; PM must verify),"20D avg trade value 48,086,526,515.15; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30/companies/tw-2344/risk_plan.html
tw,2408,南亞科,wait_entry,Wait for trigger,453.0,2026-06-29,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 28.48%; 20D low 324 (input only; PM must verify),"20D avg trade value 51,420,552,608.5; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30/companies/tw-2408/risk_plan.html
tw,2458,義隆,wait_entry,Wait for trigger,180.0,2026-06-29,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 21.67%; 20D low 141 (input only; PM must verify),"20D avg trade value 1,017,224,357.9; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30/companies/tw-2458/risk_plan.html
tw,2472,立隆電,wait_entry,Wait for trigger,412.5,2026-06-29,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 26.79%; 20D low 302 (input only; PM must verify),"20D avg trade value 3,398,175,810.65; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30/companies/tw-2472/risk_plan.html
tw,3227,原相,wait_entry,Wait for trigger,233.5,2026-06-29,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 11.78%; 20D low 206 (input only; PM must verify),"20D avg trade value 528,699,656.83; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30/companies/tw-3227/risk_plan.html
tw,5469,瀚宇博,wait_entry,Wait for trigger,89.3,2026-06-29,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 14.89%; 20D low 76 (input only; PM must verify),"20D avg trade value 466,916,926.6; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30/companies/tw-5469/risk_plan.html
tw,6191,精成科,wait_entry,Wait for trigger,106.0,2026-06-29,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 15.09%; 20D low 90 (input only; PM must verify),"20D avg trade value 1,097,349,003.95; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30/companies/tw-6191/risk_plan.html
us,AAPL,Apple,wait_entry,Wait for trigger,281.74,2026-06-29T20:00:01Z,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 2.84%; 20D low 273.75 (input only; PM must verify),"20D avg trade value 19,579,186,900.8; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30/companies/us-AAPL/risk_plan.html
us,AMD,AMD,wait_entry,Wait for trigger,539.49,2026-06-29T20:00:01Z,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 18.95%; 20D low 437.23 (input only; PM must verify),"20D avg trade value 16,334,552,467.95; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30/companies/us-AMD/risk_plan.html
us,AVGO,Broadcom,wait_entry,Wait for trigger,372.45,2026-06-29T20:00:01Z,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 3.22%; 20D low 360.46 (input only; PM must verify),"20D avg trade value 15,067,707,832.45; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30/companies/us-AVGO/risk_plan.html
us,META,Meta Platforms,wait_entry,Wait for trigger,562.6,2026-06-29T20:00:01Z,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 3.99%; 20D low 540.18 (input only; PM must verify),"20D avg trade value 11,014,589,111.15; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30/companies/us-META/risk_plan.html
us,MSFT,Microsoft,wait_entry,Wait for trigger,368.57,2026-06-29T20:00:01Z,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 5.26%; 20D low 349.2 (input only; PM must verify),"20D avg trade value 18,977,267,958.9; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30/companies/us-MSFT/risk_plan.html
us,MU,Micron,wait_entry,Wait for trigger,1145.28,2026-06-29T20:00:01Z,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 25.4%; 20D low 854.35 (input only; PM must verify),"20D avg trade value 60,770,067,646.05; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30/companies/us-MU/risk_plan.html
us,ON,ON Semiconductor,wait_entry,Wait for trigger,88.57,2026-06-29T20:00:00Z,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 2.37%; 20D low 86.47 (input only; PM must verify),"20D avg trade value 1,607,138,287.7; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30/companies/us-ON/risk_plan.html
us,ONDS,Ondas Holdings,wait_entry,Wait for trigger,8.02,2026-06-29T20:00:00Z,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 8.85%; 20D low 7.31 (input only; PM must verify),"20D avg trade value 635,817,285.55; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30/companies/us-ONDS/risk_plan.html
