market_key,symbol,company,category,recommendation_label,current_price,price_as_of,model_portfolio_size,risk_budget,downside_or_stop_distance,liquidity_cap,hedge_posture,add_rule,trim_rule,exit_rule,max_loss_posture,monitoring_cadence,risk_plan
tw,1727,中華化,wait_entry,Wait for trigger,89.8,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 7.8%; 20D low 82.8 (input only; PM must verify),"20D avg trade value 582,202,019.95; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-1727/risk_plan.html
tw,2027,大成鋼,wait_entry,Wait for trigger,40.35,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 2.11%; 20D low 39.5 (input only; PM must verify),"20D avg trade value 898,795,921.6; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-2027/risk_plan.html
tw,2049,上銀,wait_entry,Wait for trigger,325.0,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 6.15%; 20D low 305 (input only; PM must verify),"20D avg trade value 1,218,664,060.55; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-2049/risk_plan.html
tw,2328,廣宇,wait_entry,Wait for trigger,49.45,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 2.93%; 20D low 48 (input only; PM must verify),"20D avg trade value 407,419,291.6; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-2328/risk_plan.html
tw,2338,光罩,wait_entry,Wait for trigger,50.8,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 12.8%; 20D low 44.3 (input only; PM must verify),"20D avg trade value 325,199,299.5; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-2338/risk_plan.html
tw,2360,致茂,wait_entry,Wait for trigger,2160.0,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,"20d_low distance 6.71%; 20D low 2,015 (input only; PM must verify)","20D avg trade value 5,529,808,758.75; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-2360/risk_plan.html
tw,2363,矽統,wait_entry,Wait for trigger,69.0,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 22.32%; 20D low 53.6 (input only; PM must verify),"20D avg trade value 1,568,775,394.5; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-2363/risk_plan.html
tw,2365,昆盈,wait_entry,Wait for trigger,33.7,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 6.38%; 20D low 31.55 (input only; PM must verify),"20D avg trade value 92,567,563.95; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-2365/risk_plan.html
tw,2383,台光電,wait_entry,Wait for trigger,5390.0,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,"20d_low distance 15.96%; 20D low 4,530 (input only; PM must verify)","20D avg trade value 10,802,167,054.9; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-2383/risk_plan.html
tw,2393,億光,wait_entry,Wait for trigger,68.0,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 8.09%; 20D low 62.5 (input only; PM must verify),"20D avg trade value 254,224,453.6; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-2393/risk_plan.html
tw,2399,映泰,wait_entry,Wait for trigger,48.6,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 11.42%; 20D low 43.05 (input only; PM must verify),"20D avg trade value 607,368,478.1; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-2399/risk_plan.html
tw,2402,毅嘉,wait_entry,Wait for trigger,64.8,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 11.11%; 20D low 57.6 (input only; PM must verify),"20D avg trade value 523,946,119.85; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-2402/risk_plan.html
tw,2449,京元電子,wait_entry,Wait for trigger,337.5,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 21.93%; 20D low 263.5 (input only; PM must verify),"20D avg trade value 11,404,906,680.65; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-2449/risk_plan.html
tw,2455,全新,wait_entry,Wait for trigger,347.0,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 7.78%; 20D low 320 (input only; PM must verify),"20D avg trade value 2,846,962,450.9; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-2455/risk_plan.html
tw,2515,中工,wait_entry,Wait for trigger,13.05,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 4.98%; 20D low 12.4 (input only; PM must verify),"20D avg trade value 135,928,854.3; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-2515/risk_plan.html
tw,2530,華建,wait_entry,Wait for trigger,19.3,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 4.92%; 20D low 18.35 (input only; PM must verify),"20D avg trade value 19,514,314.6; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-2530/risk_plan.html
tw,2597,潤弘,wait_entry,Wait for trigger,163.5,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 1.83%; 20D low 160.5 (input only; PM must verify),"20D avg trade value 331,251,456.5; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-2597/risk_plan.html
tw,3005,神基,wait_entry,Wait for trigger,101.0,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 5.15%; 20D low 95.8 (input only; PM must verify),"20D avg trade value 627,464,675.4; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-3005/risk_plan.html
tw,3008,大立光,wait_entry,Wait for trigger,4290.0,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,"20d_low distance 22.49%; 20D low 3,325 (input only; PM must verify)","20D avg trade value 14,767,034,913.25; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-3008/risk_plan.html
tw,3014,聯陽,wait_entry,Wait for trigger,159.0,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 15.72%; 20D low 134 (input only; PM must verify),"20D avg trade value 557,334,731.05; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-3014/risk_plan.html
tw,3032,偉訓,wait_entry,Wait for trigger,78.4,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 4.59%; 20D low 74.8 (input only; PM must verify),"20D avg trade value 100,074,187.3; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-3032/risk_plan.html
tw,3045,台灣大,wait_entry,Wait for trigger,116.5,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 2.15%; 20D low 114 (input only; PM must verify),"20D avg trade value 1,417,482,125.15; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-3045/risk_plan.html
tw,3661,世芯-KY,wait_entry,Wait for trigger,4180.0,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,"20d_low distance 7.89%; 20D low 3,850 (input only; PM must verify)","20D avg trade value 7,174,510,661; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-3661/risk_plan.html
tw,3702,大聯大,wait_entry,Wait for trigger,107.0,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 3.27%; 20D low 103.5 (input only; PM must verify),"20D avg trade value 1,688,593,108.95; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-3702/risk_plan.html
tw,4766,南寶,wait_entry,Wait for trigger,343.5,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 3.93%; 20D low 330 (input only; PM must verify),"20D avg trade value 238,411,452.9; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-4766/risk_plan.html
tw,4989,榮科,wait_entry,Wait for trigger,87.3,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 14.55%; 20D low 74.6 (input only; PM must verify),"20D avg trade value 612,517,551.25; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-4989/risk_plan.html
tw,5258,虹堡,wait_entry,Wait for trigger,48.85,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 6.86%; 20D low 45.5 (input only; PM must verify),"20D avg trade value 29,347,979.8; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-5258/risk_plan.html
tw,6133,金橋,wait_entry,Wait for trigger,22.35,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 3.8%; 20D low 21.5 (input only; PM must verify),"20D avg trade value 41,378,516.4; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-6133/risk_plan.html
tw,6177,達麗,wait_entry,Wait for trigger,45.1,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 5.43%; 20D low 42.65 (input only; PM must verify),"20D avg trade value 119,219,177.6; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-6177/risk_plan.html
