market_key,symbol,company,category,recommendation_label,current_price,price_as_of,model_portfolio_size,risk_budget,downside_or_stop_distance,liquidity_cap,hedge_posture,add_rule,trim_rule,exit_rule,max_loss_posture,monitoring_cadence,risk_plan
us,STM,STMicroelectronics N.V. Common Stock,buy_now,Watch only,74.79000091552734,2026-06-29,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 10.43%; 20D low 66.99 (input only; PM must verify),"20D avg trade value 1,041,862,820.6; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-29-us-kline/companies/us-STM/risk_plan.html
us,STX,Seagate Technology Holdings PLC - Ordinary Shares,buy_now,Watch only,968.530029296875,2026-06-29,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 17.21%; 20D low 801.89 (input only; PM must verify),"20D avg trade value 4,439,391,395.15; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-29-us-kline/companies/us-STX/risk_plan.html
us,TSLA,Tesla,buy_now,Watch only,411.8399963378906,2026-06-29,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 10.5%; 20D low 368.6 (input only; PM must verify),"20D avg trade value 19,180,899,160.45; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-29-us-kline/companies/us-TSLA/risk_plan.html
us,WBD,Warner Bros. Discovery,buy_now,Watch only,27.1299991607666,2026-06-29,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 4.5%; 20D low 25.91 (input only; PM must verify),"20D avg trade value 656,729,291.2; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-29-us-kline/companies/us-WBD/risk_plan.html
us,WDC,Western Digital Corporation - Common Stock,buy_now,Watch only,651.8800048828125,2026-06-29,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 26.23%; 20D low 480.87 (input only; PM must verify),"20D avg trade value 6,510,171,865.35; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-29-us-kline/companies/us-WDC/risk_plan.html
us,ASTS,AST SpaceMobile,wait_entry,Wait for trigger,86.7699966430664,2026-06-29,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 26.56%; 20D low 63.72 (input only; PM must verify),"20D avg trade value 2,161,791,942.4; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-29-us-kline/companies/us-ASTS/risk_plan.html
us,AUR,Aurora Innovation,wait_entry,Wait for trigger,6.619999885559082,2026-06-29,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 12.24%; 20D low 5.81 (input only; PM must verify),"20D avg trade value 202,931,591.8; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-29-us-kline/companies/us-AUR/risk_plan.html
us,BE,Bloom Energy Corporation Class A Common Stock,wait_entry,Wait for trigger,275.010009765625,2026-06-29,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 16.15%; 20D low 230.6 (input only; PM must verify),"20D avg trade value 3,841,749,176.2; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-29-us-kline/companies/us-BE/risk_plan.html
us,CHTR,Charter Communications,wait_entry,Wait for trigger,146.1699981689453,2026-06-29,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 15.13%; 20D low 124.05 (input only; PM must verify),"20D avg trade value 557,675,069; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-29-us-kline/companies/us-CHTR/risk_plan.html
us,CHWY,Chewy,wait_entry,Wait for trigger,19.420000076293945,2026-06-29,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 10.4%; 20D low 17.4 (input only; PM must verify),"20D avg trade value 217,839,827.3; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-29-us-kline/companies/us-CHWY/risk_plan.html
us,CMCSA,Comcast Corporation - Class A Common Stock,wait_entry,Wait for trigger,24.219999313354492,2026-06-29,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 8.63%; 20D low 22.13 (input only; PM must verify),"20D avg trade value 942,959,356.15; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-29-us-kline/companies/us-CMCSA/risk_plan.html
us,COHR,Coherent Corp. Common Stock,wait_entry,Wait for trigger,391.2200012207031,2026-06-29,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 14.25%; 20D low 335.48 (input only; PM must verify),"20D avg trade value 2,488,239,062.05; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-29-us-kline/companies/us-COHR/risk_plan.html
us,FDX,FedEx Corporation Common Stock,wait_entry,Wait for trigger,325.3999938964844,2026-06-29,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 5.95%; 20D low 306.05 (input only; PM must verify),"20D avg trade value 803,745,298.5; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-29-us-kline/companies/us-FDX/risk_plan.html
us,FSLY,Fastly,wait_entry,Wait for trigger,18.0,2026-06-29,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 12.56%; 20D low 15.74 (input only; PM must verify),"20D avg trade value 132,414,344.45; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-29-us-kline/companies/us-FSLY/risk_plan.html
us,HTHT,H World Group Limited - American Depositary Shares,wait_entry,Wait for trigger,43.27000045776367,2026-06-29,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 6.47%; 20D low 40.47 (input only; PM must verify),"20D avg trade value 112,081,634.55; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-29-us-kline/companies/us-HTHT/risk_plan.html
us,IBM,International Business Machines Corporation Common Stock,wait_entry,Wait for trigger,278.0,2026-06-29,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 12.35%; 20D low 243.68 (input only; PM must verify),"20D avg trade value 3,032,745,469.15; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-29-us-kline/companies/us-IBM/risk_plan.html
us,IONQ,IonQ,wait_entry,Wait for trigger,53.880001068115234,2026-06-29,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 10%; 20D low 48.49 (input only; PM must verify),"20D avg trade value 1,686,818,887.2; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-29-us-kline/companies/us-IONQ/risk_plan.html
us,IOT,Samsara Inc. Class A Common Stock,wait_entry,Wait for trigger,32.099998474121094,2026-06-29,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 10.37%; 20D low 28.77 (input only; PM must verify),"20D avg trade value 264,688,480.45; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-29-us-kline/companies/us-IOT/risk_plan.html
us,JCI,Johnson Controls International plc Ordinary Share,wait_entry,Wait for trigger,140.47000122070312,2026-06-29,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 6.51%; 20D low 131.32 (input only; PM must verify),"20D avg trade value 702,368,942.9; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-29-us-kline/companies/us-JCI/risk_plan.html
us,KEYS,Keysight Technologies Inc. Common Stock,wait_entry,Wait for trigger,340.1300048828125,2026-06-29,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 7.39%; 20D low 315.01 (input only; PM must verify),"20D avg trade value 579,023,933; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-29-us-kline/companies/us-KEYS/risk_plan.html
us,LBRDK,Liberty Broadband Corporation - Class C Common Stock,wait_entry,Wait for trigger,34.25,2026-06-29,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 15.09%; 20D low 29.08 (input only; PM must verify),"20D avg trade value 73,752,546.55; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-29-us-kline/companies/us-LBRDK/risk_plan.html
us,LGN,Legence Corp. - Class A Common stock,wait_entry,Wait for trigger,80.5999984741211,2026-06-29,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 5.05%; 20D low 76.53 (input only; PM must verify),"20D avg trade value 122,433,339.4; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-29-us-kline/companies/us-LGN/risk_plan.html
us,LITE,Lumentum Holdings Inc. - Common Stock,wait_entry,Wait for trigger,851.4000244140625,2026-06-29,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 11.44%; 20D low 754 (input only; PM must verify),"20D avg trade value 5,500,075,363.1; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-29-us-kline/companies/us-LITE/risk_plan.html
us,PATH,UiPath,wait_entry,Wait for trigger,10.680000305175781,2026-06-29,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 7.58%; 20D low 9.87 (input only; PM must verify),"20D avg trade value 545,229,793.55; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-29-us-kline/companies/us-PATH/risk_plan.html
us,PSX,Phillips 66 Common Stock,wait_entry,Wait for trigger,174.0500030517578,2026-06-29,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 5.72%; 20D low 164.1 (input only; PM must verify),"20D avg trade value 457,698,810.55; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-29-us-kline/companies/us-PSX/risk_plan.html
us,QBTS,D-Wave Quantum Inc. Common Shares,wait_entry,Wait for trigger,23.829999923706055,2026-06-29,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 12.17%; 20D low 20.93 (input only; PM must verify),"20D avg trade value 848,459,533.9; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-29-us-kline/companies/us-QBTS/risk_plan.html
us,QS,QuantumScape Corporation - Common Stock,wait_entry,Wait for trigger,7.590000152587891,2026-06-29,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 9.75%; 20D low 6.85 (input only; PM must verify),"20D avg trade value 182,790,796.25; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-29-us-kline/companies/us-QS/risk_plan.html
