symbol,company,result_status,handoff_statuses,required_objects,next_workflows,packet_json,expected_result_path,template_md,validate_results_report_json
3673,TPK-KY,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_partial"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/input_packets/tw-3673.packet.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/tw-3673.result.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/result_templates/tw-3673.result.template.md,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/validate_results_report.json
3715,定穎投控,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_partial"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/input_packets/tw-3715.packet.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/tw-3715.result.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/result_templates/tw-3715.result.template.md,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/validate_results_report.json
4585,達明,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_partial"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/input_packets/tw-4585.packet.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/tw-4585.result.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/result_templates/tw-4585.result.template.md,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/validate_results_report.json
4919,新唐,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_partial"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/input_packets/tw-4919.packet.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/tw-4919.result.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/result_templates/tw-4919.result.template.md,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/validate_results_report.json
5285,界霖,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_partial"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/input_packets/tw-5285.packet.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/tw-5285.result.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/result_templates/tw-5285.result.template.md,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/validate_results_report.json
5871,中租-KY,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_partial"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/input_packets/tw-5871.packet.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/tw-5871.result.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/result_templates/tw-5871.result.template.md,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/validate_results_report.json
6215,和椿,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_partial"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/input_packets/tw-6215.packet.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/tw-6215.result.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/result_templates/tw-6215.result.template.md,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/validate_results_report.json
6505,台塑化,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_partial"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/input_packets/tw-6505.packet.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/tw-6505.result.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/result_templates/tw-6505.result.template.md,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/validate_results_report.json
6937,天虹,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_partial"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/input_packets/tw-6937.packet.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/tw-6937.result.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/result_templates/tw-6937.result.template.md,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/validate_results_report.json
6944,兆聯實業,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_partial"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/input_packets/tw-6944.packet.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/tw-6944.result.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/result_templates/tw-6944.result.template.md,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/validate_results_report.json
8070,長華*,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_partial"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/input_packets/tw-8070.packet.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/tw-8070.result.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/result_templates/tw-8070.result.template.md,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/validate_results_report.json
1102,亞泥,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_partial"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/input_packets/tw-1102.packet.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/tw-1102.result.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/result_templates/tw-1102.result.template.md,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/validate_results_report.json
1216,統一,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_partial"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/input_packets/tw-1216.packet.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/tw-1216.result.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/result_templates/tw-1216.result.template.md,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/validate_results_report.json
1308,亞聚,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_partial"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/input_packets/tw-1308.packet.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/tw-1308.result.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/result_templates/tw-1308.result.template.md,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/validate_results_report.json
1309,台達化,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_partial"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/input_packets/tw-1309.packet.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/tw-1309.result.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/result_templates/tw-1309.result.template.md,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/validate_results_report.json
1342,八貫,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_partial"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/input_packets/tw-1342.packet.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/tw-1342.result.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/result_templates/tw-1342.result.template.md,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/validate_results_report.json
1440,南紡,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_partial"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/input_packets/tw-1440.packet.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/tw-1440.result.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/result_templates/tw-1440.result.template.md,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/validate_results_report.json
1503,士電,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_partial"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/input_packets/tw-1503.packet.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/tw-1503.result.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/result_templates/tw-1503.result.template.md,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/validate_results_report.json
1513,中興電,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_partial"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/input_packets/tw-1513.packet.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/tw-1513.result.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/result_templates/tw-1513.result.template.md,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/validate_results_report.json
1528,恩德,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_partial"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/input_packets/tw-1528.packet.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/tw-1528.result.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/result_templates/tw-1528.result.template.md,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/validate_results_report.json
1560,中砂,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_partial"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/input_packets/tw-1560.packet.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/tw-1560.result.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/result_templates/tw-1560.result.template.md,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/validate_results_report.json
1597,直得,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_partial"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/input_packets/tw-1597.packet.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/tw-1597.result.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/result_templates/tw-1597.result.template.md,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/validate_results_report.json
1711,永光,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_partial"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/input_packets/tw-1711.packet.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/tw-1711.result.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/result_templates/tw-1711.result.template.md,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/validate_results_report.json
1722,台肥,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_partial"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/input_packets/tw-1722.packet.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/tw-1722.result.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/result_templates/tw-1722.result.template.md,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/validate_results_report.json
1810,和成,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_partial"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/input_packets/tw-1810.packet.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/tw-1810.result.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/result_templates/tw-1810.result.template.md,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/validate_results_report.json
1904,正隆,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_partial"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/input_packets/tw-1904.packet.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/tw-1904.result.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/result_templates/tw-1904.result.template.md,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/validate_results_report.json
2006,東和鋼鐵,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_partial"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/input_packets/tw-2006.packet.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/tw-2006.result.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/result_templates/tw-2006.result.template.md,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/validate_results_report.json
2101,南港,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_partial"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/input_packets/tw-2101.packet.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/tw-2101.result.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/result_templates/tw-2101.result.template.md,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/validate_results_report.json
2201,裕隆,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_partial"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/input_packets/tw-2201.packet.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/tw-2201.result.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/result_templates/tw-2201.result.template.md,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/validate_results_report.json
2206,三陽工業,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_partial"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/input_packets/tw-2206.packet.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/tw-2206.result.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/result_templates/tw-2206.result.template.md,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/validate_results_report.json
2208,台船,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_partial"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/input_packets/tw-2208.packet.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/tw-2208.result.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/result_templates/tw-2208.result.template.md,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/validate_results_report.json
2323,中環,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_partial"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/input_packets/tw-2323.packet.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/tw-2323.result.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/result_templates/tw-2323.result.template.md,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/validate_results_report.json
2359,所羅門,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_partial"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/input_packets/tw-2359.packet.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/tw-2359.result.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/result_templates/tw-2359.result.template.md,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/validate_results_report.json
2401,凌陽,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_partial"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/input_packets/tw-2401.packet.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/tw-2401.result.json,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/result_templates/tw-2401.result.template.md,reports/public-equity-batch/2026-07-02-tw-kline/specialist_workorders/validate_results_report.json
